condition,fold,length,id,N_20nt,N_30nt,Time
wt_15mM_salt,1,30,39,0,0,3600.0
wt_15mM_salt,1,30,39,0,0,5400.0
wt_15mM_salt,1,30,39,0,0,7200.0
wt_15mM_salt,1,30,40,0,0,1800.0
wt_15mM_salt,1,30,40,1,0,3600.0
wt_15mM_salt,1,30,40,1,0,5400.0
wt_15mM_salt,1,30,40,1,0,7200.0
wt_15mM_salt,1,30,41,0,0,1800.0
wt_15mM_salt,1,30,41,0,0,3600.0
wt_15mM_salt,1,30,41,1,0,5400.0
wt_15mM_salt,1,30,41,1,0,7200.0
wt_15mM_salt,1,30,42,0,0,1800.0
wt_15mM_salt,1,30,42,0,0,3600.0
wt_15mM_salt,1,30,42,0,0,5400.0
wt_15mM_salt,1,30,42,0,0,7200.0
wt_15mM_salt,1,30,43,0,0,1800.0
wt_15mM_salt,1,30,43,0,0,3600.0
wt_15mM_salt,1,30,43,0,0,5400.0
wt_15mM_salt,1,30,43,0,0,7200.0
wt_15mM_salt,1,30,44,0,0,1800.0
wt_15mM_salt,1,30,44,0,0,3600.0
wt_15mM_salt,1,30,44,0,0,5400.0
wt_15mM_salt,1,30,44,0,0,7200.0
wt_15mM_salt,1,30,45,0,0,1800.0
wt_15mM_salt,1,30,45,1,0,3600.0
wt_15mM_salt,1,30,45,1,0,5400.0
wt_15mM_salt,1,30,45,1,0,7200.0
wt_15mM_salt,1,30,46,1,0,1800.0
wt_15mM_salt,1,30,46,1,0,3600.0
wt_15mM_salt,1,30,46,1,0,5400.0
wt_15mM_salt,1,30,46,1,0,7200.0
wt_15mM_salt,1,30,47,0,0,1800.0
wt_15mM_salt,1,30,47,0,0,3600.0
wt_15mM_salt,1,30,47,0,0,5400.0
wt_15mM_salt,1,30,47,0,0,7200.0
wt_15mM_salt,1,30,48,1,0,1800.0
wt_15mM_salt,1,30,48,1,0,3600.0
wt_15mM_salt,1,30,48,1,0,5400.0
wt_15mM_salt,1,30,48,1,0,7200.0
wt_15mM_salt,1,30,49,0,0,1800.0
wt_15mM_salt,1,30,49,0,0,3600.0
wt_15mM_salt,1,30,49,1,0,5400.0
wt_15mM_salt,1,30,49,1,0,7200.0
wt_15mM_salt,1,30,50,0,0,1800.0
wt_15mM_salt,1,30,50,0,0,3600.0
wt_15mM_salt,1,30,50,1,0,5400.0
wt_15mM_salt,1,30,50,1,0,7200.0
wt_15mM_salt,1,30,51,0,0,1800.0
wt_15mM_salt,1,30,51,0,0,3600.0
wt_15mM_salt,1,30,51,1,0,5400.0
wt_15mM_salt,1,30,51,1,0,7200.0
wt_15mM_salt,1,30,52,0,0,1800.0
wt_15mM_salt,1,30,52,0,1,3600.0
wt_15mM_salt,1,30,52,0,1,5400.0
wt_15mM_salt,1,30,52,0,1,7200.0
wt_15mM_salt,1,30,53,0,0,1800.0
wt_15mM_salt,1,30,53,1,0,3600.0
wt_15mM_salt,1,30,53,0,1,5400.0
wt_15mM_salt,1,30,53,0,1,7200.0
wt_15mM_salt,1,30,54,1,0,1800.0
wt_15mM_salt,1,30,54,1,0,3600.0
wt_15mM_salt,1,30,54,1,0,5400.0
wt_15mM_salt,1,30,54,1,0,7200.0
wt_15mM_salt,1,30,55,0,0,1800.0
wt_15mM_salt,1,30,55,0,0,3600.0
wt_15mM_salt,1,30,55,1,0,5400.0
wt_15mM_salt,1,30,55,1,0,7200.0
wt_15mM_salt,1,30,56,0,0,1800.0
wt_15mM_salt,1,30,56,0,0,3600.0
wt_15mM_salt,1,30,56,0,0,5400.0
wt_15mM_salt,1,30,56,0,0,7200.0
wt_15mM_salt,1,30,57,0,0,1800.0
wt_15mM_salt,1,30,57,1,0,3600.0
wt_15mM_salt,1,30,57,1,0,5400.0
wt_15mM_salt,1,30,57,1,0,7200.0
wt_15mM_salt,1,30,58,0,0,1800.0
wt_15mM_salt,1,30,58,0,0,3600.0
wt_15mM_salt,1,30,58,1,0,5400.0
wt_15mM_salt,1,30,58,1,0,7200.0
wt_15mM_salt,1,30,59,0,0,1800.0
wt_15mM_salt,1,30,59,0,0,3600.0
wt_15mM_salt,1,30,59,0,0,5400.0
wt_15mM_salt,1,30,59,1,0,7200.0
wt_15mM_salt,1,30,60,0,0,1800.0
wt_15mM_salt,1,30,60,0,0,3600.0
wt_15mM_salt,1,30,60,1,0,5400.0
wt_15mM_salt,1,30,60,1,0,7200.0
wt_15mM_salt,1,30,61,0,0,1800.0
wt_15mM_salt,1,30,61,0,0,3600.0
wt_15mM_salt,1,30,61,0,0,5400.0
wt_15mM_salt,1,30,61,1,0,7200.0
wt_15mM_salt,1,30,62,0,0,1800.0
wt_15mM_salt,1,30,62,0,0,3600.0
wt_15mM_salt,1,30,62,0,0,5400.0
wt_15mM_salt,1,30,62,0,0,7200.0
wt_15mM_salt,1,30,63,0,0,1800.0
wt_15mM_salt,1,30,63,0,0,3600.0
wt_15mM_salt,1,30,63,0,0,5400.0
wt_15mM_salt,1,30,63,0,0,7200.0
wt_15mM_salt,1,30,64,0,0,1800.0
wt_15mM_salt,1,30,64,0,0,3600.0
wt_15mM_salt,1,30,64,1,0,5400.0
wt_15mM_salt,1,30,64,1,0,7200.0
wt_15mM_salt,1,30,65,0,0,1800.0
wt_15mM_salt,1,30,65,0,0,3600.0
wt_15mM_salt,1,30,65,0,0,5400.0
wt_15mM_salt,1,30,65,0,0,7200.0
wt_15mM_salt,1,30,66,0,0,1800.0
wt_15mM_salt,1,30,66,1,0,3600.0
wt_15mM_salt,1,30,66,1,0,5400.0
wt_15mM_salt,1,30,66,1,0,7200.0
wt_15mM_salt,1,30,67,1,0,1800.0
wt_15mM_salt,1,30,67,1,0,3600.0
wt_15mM_salt,1,30,67,1,0,5400.0
wt_15mM_salt,1,30,67,1,0,7200.0
wt_15mM_salt,1,30,68,0,0,1800.0
wt_15mM_salt,1,30,68,0,0,3600.0
wt_15mM_salt,1,30,68,0,0,5400.0
wt_15mM_salt,1,30,68,0,0,7200.0
wt_15mM_salt,1,30,69,0,0,1800.0
wt_15mM_salt,1,30,69,0,1,3600.0
wt_15mM_salt,1,30,69,0,1,5400.0
wt_15mM_salt,1,30,69,0,1,7200.0
wt_15mM_salt,1,30,70,0,0,1800.0
wt_15mM_salt,1,30,70,0,0,3600.0
wt_15mM_salt,1,30,70,0,0,5400.0
wt_15mM_salt,1,30,70,0,0,7200.0
wt_15mM_salt,1,30,71,0,0,1800.0
wt_15mM_salt,1,30,71,0,0,3600.0
wt_15mM_salt,1,30,71,0,0,5400.0
wt_15mM_salt,1,30,71,0,0,7200.0
wt_15mM_salt,1,30,72,0,0,1800.0
wt_15mM_salt,1,30,72,0,0,3600.0
wt_15mM_salt,1,30,72,0,0,5400.0
wt_15mM_salt,1,30,72,1,0,7200.0
wt_15mM_salt,1,30,73,0,0,1800.0
wt_15mM_salt,1,30,73,0,0,3600.0
wt_15mM_salt,1,30,73,1,0,5400.0
wt_15mM_salt,1,30,73,1,0,7200.0
wt_15mM_salt,1,30,74,1,0,1800.0
wt_15mM_salt,1,30,74,1,0,3600.0
wt_15mM_salt,1,30,74,1,0,5400.0
wt_15mM_salt,1,30,74,1,0,7200.0
wt_15mM_salt,1,30,75,0,0,1800.0
wt_15mM_salt,1,30,75,1,0,3600.0
wt_15mM_salt,1,30,75,1,0,5400.0
wt_15mM_salt,1,30,75,1,0,7200.0
wt_15mM_salt,1,30,76,0,0,1800.0
wt_15mM_salt,1,30,76,0,0,3600.0
wt_15mM_salt,1,30,76,1,0,5400.0
wt_15mM_salt,1,30,76,1,0,7200.0
wt_15mM_salt,1,30,77,0,0,1800.0
wt_15mM_salt,1,30,77,0,0,3600.0
wt_15mM_salt,1,30,77,1,0,5400.0
wt_15mM_salt,1,30,77,1,0,7200.0
wt_15mM_salt,1,30,78,0,0,1800.0
wt_15mM_salt,1,30,78,0,0,3600.0
wt_15mM_salt,1,30,78,0,0,5400.0
wt_15mM_salt,1,30,78,0,0,7200.0
wt_15mM_salt,1,30,79,0,0,1800.0
wt_15mM_salt,1,30,79,0,0,3600.0
wt_15mM_salt,1,30,79,0,0,5400.0
wt_15mM_salt,1,30,79,0,0,7200.0
wt_15mM_salt,1,30,80,0,0,1800.0
wt_15mM_salt,1,30,80,0,0,3600.0
wt_15mM_salt,1,30,80,0,0,5400.0
wt_15mM_salt,1,30,80,0,0,7200.0
wt_15mM_salt,1,30,81,0,0,1800.0
wt_15mM_salt,1,30,81,0,0,3600.0
wt_15mM_salt,1,30,81,0,0,5400.0
wt_15mM_salt,1,30,81,1,0,7200.0
wt_15mM_salt,1,30,82,0,0,1800.0
wt_15mM_salt,1,30,82,0,0,3600.0
wt_15mM_salt,1,30,82,0,0,5400.0
wt_15mM_salt,1,30,82,0,0,7200.0
wt_15mM_salt,1,30,83,0,0,1800.0
wt_15mM_salt,1,30,83,0,0,3600.0
wt_15mM_salt,1,30,83,0,0,5400.0
wt_15mM_salt,1,30,83,0,0,7200.0
wt_15mM_salt,1,30,84,0,0,1800.0
wt_15mM_salt,1,30,84,0,0,3600.0
wt_15mM_salt,1,30,84,0,0,5400.0
wt_15mM_salt,1,30,84,1,0,7200.0
wt_15mM_salt,1,30,85,0,0,1800.0
wt_15mM_salt,1,30,85,1,0,3600.0
wt_15mM_salt,1,30,85,1,0,5400.0
wt_15mM_salt,1,30,85,1,0,7200.0
wt_15mM_salt,1,30,86,0,0,1800.0
wt_15mM_salt,1,30,86,0,0,3600.0
wt_15mM_salt,1,30,86,1,0,5400.0
wt_15mM_salt,1,30,86,1,0,7200.0
wt_15mM_salt,1,30,87,0,0,1800.0
wt_15mM_salt,1,30,87,0,0,3600.0
wt_15mM_salt,1,30,87,1,0,5400.0
wt_15mM_salt,1,30,87,1,0,7200.0
wt_15mM_salt,1,30,88,0,0,1800.0
wt_15mM_salt,1,30,88,0,0,3600.0
wt_15mM_salt,1,30,88,0,0,5400.0
wt_15mM_salt,1,30,88,1,0,7200.0
wt_15mM_salt,1,30,89,0,0,1800.0
wt_15mM_salt,1,30,89,0,0,3600.0
wt_15mM_salt,1,30,89,0,0,5400.0
wt_15mM_salt,1,30,89,0,0,7200.0
wt_15mM_salt,1,30,90,0,0,1800.0
wt_15mM_salt,1,30,90,0,0,3600.0
wt_15mM_salt,1,30,90,0,0,5400.0
wt_15mM_salt,1,30,90,0,0,7200.0
wt_15mM_salt,1,30,91,0,0,1800.0
wt_15mM_salt,1,30,91,1,0,3600.0
wt_15mM_salt,1,30,91,1,0,5400.0
wt_15mM_salt,1,30,91,1,0,7200.0
wt_15mM_salt,1,30,92,0,0,1800.0
wt_15mM_salt,1,30,92,0,0,3600.0
wt_15mM_salt,1,30,92,0,0,5400.0
wt_15mM_salt,1,30,92,0,0,7200.0
wt_15mM_salt,1,30,93,0,0,1800.0
wt_15mM_salt,1,30,93,1,0,3600.0
wt_15mM_salt,1,30,93,1,0,5400.0
wt_15mM_salt,1,30,93,1,0,7200.0
wt_15mM_salt,1,30,94,1,0,1800.0
wt_15mM_salt,1,30,94,0,1,3600.0
wt_15mM_salt,1,30,94,0,1,5400.0
wt_15mM_salt,1,30,94,0,1,7200.0
wt_15mM_salt,1,30,95,0,0,1800.0
wt_15mM_salt,1,30,95,0,0,3600.0
wt_15mM_salt,1,30,95,0,0,5400.0
wt_15mM_salt,1,30,95,0,0,7200.0
wt_15mM_salt,1,30,96,0,0,1800.0
wt_15mM_salt,1,30,96,0,1,3600.0
wt_15mM_salt,1,30,96,0,1,5400.0
wt_15mM_salt,1,30,96,0,1,7200.0
wt_15mM_salt,1,30,97,0,0,1800.0
wt_15mM_salt,1,30,97,0,0,3600.0
wt_15mM_salt,1,30,97,0,0,5400.0
wt_15mM_salt,1,30,97,0,0,7200.0
wt_15mM_salt,1,30,98,0,0,1800.0
wt_15mM_salt,1,30,98,0,0,3600.0
wt_15mM_salt,1,30,98,0,0,5400.0
wt_15mM_salt,1,30,98,0,0,7200.0
wt_15mM_salt,1,30,99,0,0,1800.0
wt_15mM_salt,1,30,99,0,0,3600.0
wt_15mM_salt,1,30,99,0,0,5400.0
wt_15mM_salt,1,30,99,0,0,7200.0
wt_15mM_salt,1,30,100,0,0,1800.0
wt_15mM_salt,1,30,100,0,0,3600.0
wt_15mM_salt,1,30,100,0,0,5400.0
wt_15mM_salt,1,30,100,0,0,7200.0
wt_15mM_salt,4,30,1,1,0,1800.0
wt_15mM_salt,4,30,1,1,0,3600.0
wt_15mM_salt,4,30,1,1,0,5400.0
wt_15mM_salt,4,30,1,1,0,7200.0
wt_15mM_salt,4,30,2,0,0,1800.0
wt_15mM_salt,4,30,2,0,0,3600.0
wt_15mM_salt,4,30,2,0,0,5400.0
wt_15mM_salt,4,30,2,0,0,7200.0
wt_15mM_salt,4,30,3,0,0,1800.0
wt_15mM_salt,4,30,3,0,0,3600.0
wt_15mM_salt,4,30,3,0,0,5400.0
wt_15mM_salt,4,30,3,0,0,7200.0
wt_15mM_salt,4,30,4,1,0,1800.0
wt_15mM_salt,4,30,4,1,0,3600.0
wt_15mM_salt,4,30,4,1,0,5400.0
wt_15mM_salt,4,30,4,1,0,7200.0
wt_15mM_salt,4,30,5,0,0,1800.0
wt_15mM_salt,4,30,5,0,0,3600.0
wt_15mM_salt,4,30,5,0,0,5400.0
wt_15mM_salt,4,30,5,0,0,7200.0
wt_15mM_salt,4,30,6,1,0,1800.0
wt_15mM_salt,4,30,6,1,0,3600.0
wt_15mM_salt,4,30,6,1,0,5400.0
wt_15mM_salt,4,30,6,1,0,7200.0
wt_15mM_salt,4,30,7,0,0,1800.0
wt_15mM_salt,4,30,7,0,0,3600.0
wt_15mM_salt,4,30,7,0,0,5400.0
wt_15mM_salt,4,30,7,0,0,7200.0
wt_15mM_salt,4,30,8,0,0,1800.0
wt_15mM_salt,4,30,8,0,0,3600.0
wt_15mM_salt,4,30,8,0,0,5400.0
wt_15mM_salt,4,30,8,0,0,7200.0
wt_15mM_salt,4,30,9,0,0,1800.0
wt_15mM_salt,4,30,9,0,0,3600.0
wt_15mM_salt,4,30,9,0,0,5400.0
wt_15mM_salt,4,30,9,0,0,7200.0
wt_15mM_salt,4,30,10,0,0,1800.0
wt_15mM_salt,4,30,10,1,0,3600.0
wt_15mM_salt,4,30,10,1,0,5400.0
wt_15mM_salt,4,30,10,1,0,7200.0
wt_15mM_salt,4,30,11,0,0,1800.0
wt_15mM_salt,4,30,11,0,0,3600.0
wt_15mM_salt,4,30,11,0,0,5400.0
wt_15mM_salt,4,30,11,0,1,7200.0
wt_15mM_salt,4,30,12,0,0,1800.0
wt_15mM_salt,4,30,12,0,0,3600.0
wt_15mM_salt,4,30,12,0,0,5400.0
wt_15mM_salt,4,30,12,0,0,7200.0
wt_15mM_salt,4,30,13,1,0,1800.0
wt_15mM_salt,4,30,13,1,0,3600.0
wt_15mM_salt,4,30,13,1,0,5400.0
wt_15mM_salt,4,30,13,1,0,7200.0
wt_15mM_salt,4,30,14,0,0,1800.0
wt_15mM_salt,4,30,14,0,0,3600.0
wt_15mM_salt,4,30,14,0,0,5400.0
wt_15mM_salt,4,30,14,1,0,7200.0
wt_15mM_salt,4,30,15,0,0,1800.0
wt_15mM_salt,4,30,15,0,0,3600.0
wt_15mM_salt,4,30,15,0,0,5400.0
wt_15mM_salt,4,30,15,1,0,7200.0
wt_15mM_salt,4,30,16,0,0,1800.0
wt_15mM_salt,4,30,16,1,0,3600.0
wt_15mM_salt,4,30,16,1,0,5400.0
wt_15mM_salt,4,30,16,1,0,7200.0
wt_15mM_salt,4,30,17,0,0,1800.0
wt_15mM_salt,4,30,17,1,0,3600.0
wt_15mM_salt,4,30,17,1,0,5400.0
wt_15mM_salt,4,30,17,1,0,7200.0
wt_15mM_salt,4,30,18,0,0,1800.0
wt_15mM_salt,4,30,18,0,0,3600.0
wt_15mM_salt,4,30,18,0,0,5400.0
wt_15mM_salt,4,30,18,0,0,7200.0
wt_15mM_salt,4,30,19,0,0,1800.0
wt_15mM_salt,4,30,19,0,0,3600.0
wt_15mM_salt,4,30,19,0,0,5400.0
wt_15mM_salt,4,30,19,0,0,7200.0
wt_15mM_salt,4,30,20,0,1,1800.0
wt_15mM_salt,4,30,20,0,1,3600.0
wt_15mM_salt,4,30,20,0,1,5400.0
wt_15mM_salt,4,30,20,0,1,7200.0
wt_15mM_salt,4,30,21,0,0,1800.0
wt_15mM_salt,4,30,21,0,0,3600.0
wt_15mM_salt,4,30,21,0,0,5400.0
wt_15mM_salt,4,30,21,0,0,7200.0
wt_15mM_salt,4,30,22,1,0,1800.0
wt_15mM_salt,4,30,22,1,0,3600.0
wt_15mM_salt,4,30,22,1,0,5400.0
wt_15mM_salt,4,30,22,1,0,7200.0
wt_15mM_salt,4,30,23,0,0,1800.0
wt_15mM_salt,4,30,23,0,0,3600.0
wt_15mM_salt,4,30,23,0,0,5400.0
wt_15mM_salt,4,30,23,0,0,7200.0
wt_15mM_salt,4,30,24,1,0,1800.0
wt_15mM_salt,4,30,24,1,0,3600.0
wt_15mM_salt,4,30,24,1,0,5400.0
wt_15mM_salt,4,30,24,1,0,7200.0
wt_15mM_salt,4,30,25,1,0,1800.0
wt_15mM_salt,4,30,25,1,0,3600.0
wt_15mM_salt,4,30,25,1,0,5400.0
wt_15mM_salt,4,30,25,1,0,7200.0
wt_15mM_salt,4,30,26,0,0,1800.0
wt_15mM_salt,4,30,26,0,0,3600.0
wt_15mM_salt,4,30,26,0,0,5400.0
wt_15mM_salt,4,30,26,0,0,7200.0
wt_15mM_salt,4,30,27,0,0,1800.0
wt_15mM_salt,4,30,27,1,0,3600.0
wt_15mM_salt,4,30,27,1,0,5400.0
wt_15mM_salt,4,30,27,1,0,7200.0
wt_15mM_salt,4,30,28,0,0,1800.0
wt_15mM_salt,4,30,28,0,0,3600.0
wt_15mM_salt,4,30,28,0,0,5400.0
wt_15mM_salt,4,30,28,1,0,7200.0
wt_15mM_salt,4,30,29,0,0,1800.0
wt_15mM_salt,4,30,29,0,0,3600.0
wt_15mM_salt,4,30,29,0,0,5400.0
wt_15mM_salt,4,30,29,0,0,7200.0
wt_15mM_salt,4,30,30,0,0,1800.0
wt_15mM_salt,4,30,30,0,0,3600.0
wt_15mM_salt,4,30,30,0,0,5400.0
wt_15mM_salt,4,30,30,0,0,7200.0
wt_15mM_salt,4,30,31,0,0,1800.0
wt_15mM_salt,4,30,31,0,0,3600.0
wt_15mM_salt,4,30,31,0,0,5400.0
wt_15mM_salt,4,30,31,1,0,7200.0
wt_15mM_salt,4,30,32,0,0,1800.0
wt_15mM_salt,4,30,32,1,0,3600.0
wt_15mM_salt,4,30,32,1,0,5400.0
wt_15mM_salt,4,30,32,1,0,7200.0
wt_15mM_salt,4,30,33,0,0,1800.0
wt_15mM_salt,4,30,33,0,0,3600.0
wt_15mM_salt,4,30,33,1,0,5400.0
wt_15mM_salt,4,30,33,1,0,7200.0
wt_15mM_salt,4,30,34,1,0,1800.0
wt_15mM_salt,4,30,34,1,0,3600.0
wt_15mM_salt,4,30,34,1,0,5400.0
wt_15mM_salt,4,30,34,1,0,7200.0
wt_15mM_salt,4,30,35,0,0,1800.0
wt_15mM_salt,4,30,35,0,0,3600.0
wt_15mM_salt,4,30,35,0,0,5400.0
wt_15mM_salt,4,30,35,0,0,7200.0
wt_15mM_salt,4,30,36,0,0,1800.0
wt_15mM_salt,4,30,36,0,0,3600.0
wt_15mM_salt,4,30,36,0,0,5400.0
wt_15mM_salt,4,30,36,0,0,7200.0
wt_15mM_salt,4,30,37,0,0,1800.0
wt_15mM_salt,4,30,37,0,0,3600.0
wt_15mM_salt,4,30,37,0,0,5400.0
wt_15mM_salt,4,30,37,0,0,7200.0
wt_15mM_salt,4,30,38,0,0,1800.0
wt_15mM_salt,4,30,38,0,0,3600.0
wt_15mM_salt,4,30,38,0,0,5400.0
wt_15mM_salt,4,30,38,0,0,7200.0
wt_15mM_salt,4,30,39,0,0,1800.0
wt_15mM_salt,4,30,39,0,0,3600.0
wt_15mM_salt,4,30,39,1,0,5400.0
wt_15mM_salt,4,30,39,1,0,7200.0
wt_15mM_salt,4,30,40,0,0,1800.0
wt_15mM_salt,4,30,40,0,0,3600.0
wt_15mM_salt,4,30,40,0,0,5400.0
wt_15mM_salt,4,30,40,0,0,7200.0
wt_15mM_salt,4,30,41,0,0,1800.0
wt_15mM_salt,4,30,41,0,0,3600.0
wt_15mM_salt,4,30,41,0,0,5400.0
wt_15mM_salt,4,30,41,1,0,7200.0
wt_15mM_salt,4,30,42,0,0,1800.0
wt_15mM_salt,4,30,42,0,0,3600.0
wt_15mM_salt,4,30,42,0,0,5400.0
wt_15mM_salt,4,30,42,0,0,7200.0
wt_15mM_salt,4,30,43,0,0,1800.0
wt_15mM_salt,4,30,43,0,0,3600.0
wt_15mM_salt,4,30,43,1,0,5400.0
wt_15mM_salt,4,30,43,1,0,7200.0
wt_15mM_salt,4,30,44,0,0,1800.0
wt_15mM_salt,4,30,44,0,0,3600.0
wt_15mM_salt,4,30,44,0,0,5400.0
wt_15mM_salt,4,30,44,0,0,7200.0
wt_15mM_salt,4,30,45,0,0,1800.0
wt_15mM_salt,4,30,45,1,0,3600.0
wt_15mM_salt,4,30,45,1,0,5400.0
wt_15mM_salt,4,30,45,1,0,7200.0
wt_15mM_salt,4,30,46,1,0,1800.0
wt_15mM_salt,4,30,46,1,0,3600.0
wt_15mM_salt,4,30,46,1,0,5400.0
wt_15mM_salt,4,30,46,1,0,7200.0
wt_15mM_salt,4,30,47,0,0,1800.0
wt_15mM_salt,4,30,47,0,0,3600.0
wt_15mM_salt,4,30,47,0,0,5400.0
wt_15mM_salt,4,30,47,0,0,7200.0
wt_15mM_salt,4,30,48,1,0,1800.0
wt_15mM_salt,4,30,48,1,0,3600.0
wt_15mM_salt,4,30,48,1,0,5400.0
wt_15mM_salt,4,30,48,1,0,7200.0
wt_15mM_salt,4,30,49,0,0,1800.0
wt_15mM_salt,4,30,49,0,0,3600.0
wt_15mM_salt,4,30,49,0,0,5400.0
wt_15mM_salt,4,30,49,0,0,7200.0
wt_15mM_salt,4,30,50,0,0,1800.0
wt_15mM_salt,4,30,50,0,0,3600.0
wt_15mM_salt,4,30,50,0,0,5400.0
wt_15mM_salt,4,30,50,0,0,7200.0
wt_15mM_salt,4,30,51,0,0,1800.0
wt_15mM_salt,4,30,51,0,0,3600.0
wt_15mM_salt,4,30,51,0,0,5400.0
wt_15mM_salt,4,30,51,0,0,7200.0
wt_15mM_salt,4,30,52,0,0,1800.0
wt_15mM_salt,4,30,52,0,0,3600.0
wt_15mM_salt,4,30,52,0,0,5400.0
wt_15mM_salt,4,30,52,0,0,7200.0
wt_15mM_salt,4,30,53,0,0,1800.0
wt_15mM_salt,4,30,53,0,0,3600.0
wt_15mM_salt,4,30,53,0,0,5400.0
wt_15mM_salt,4,30,53,0,0,7200.0
wt_15mM_salt,4,30,54,0,0,1800.0
wt_15mM_salt,4,30,54,0,0,3600.0
wt_15mM_salt,4,30,54,0,0,5400.0
wt_15mM_salt,4,30,54,0,0,7200.0
wt_15mM_salt,4,30,55,1,0,1800.0
wt_15mM_salt,4,30,55,1,0,3600.0
wt_15mM_salt,4,30,55,1,0,5400.0
wt_15mM_salt,4,30,55,1,0,7200.0
wt_15mM_salt,4,30,56,1,0,1800.0
wt_15mM_salt,4,30,56,1,0,3600.0
wt_15mM_salt,4,30,56,1,0,5400.0
wt_15mM_salt,4,30,56,1,0,7200.0
wt_15mM_salt,4,30,57,0,0,1800.0
wt_15mM_salt,4,30,57,0,0,3600.0
wt_15mM_salt,4,30,57,0,0,5400.0
wt_15mM_salt,4,30,57,0,0,7200.0
wt_15mM_salt,4,30,58,0,0,1800.0
wt_15mM_salt,4,30,58,0,0,3600.0
wt_15mM_salt,4,30,58,0,0,5400.0
wt_15mM_salt,4,30,58,0,0,7200.0
wt_15mM_salt,4,30,59,1,0,1800.0
wt_15mM_salt,4,30,59,1,0,3600.0
wt_15mM_salt,4,30,59,1,0,5400.0
wt_15mM_salt,4,30,59,1,0,7200.0
wt_15mM_salt,4,30,60,0,0,1800.0
wt_15mM_salt,4,30,60,0,0,3600.0
wt_15mM_salt,4,30,60,0,0,5400.0
wt_15mM_salt,4,30,60,0,0,7200.0
wt_15mM_salt,4,30,61,0,0,1800.0
wt_15mM_salt,4,30,61,0,0,3600.0
wt_15mM_salt,4,30,61,0,0,5400.0
wt_15mM_salt,4,30,61,0,0,7200.0
wt_15mM_salt,4,30,62,1,0,1800.0
wt_15mM_salt,4,30,62,1,0,3600.0
wt_15mM_salt,4,30,62,1,0,5400.0
wt_15mM_salt,4,30,62,1,0,7200.0
wt_15mM_salt,4,30,63,0,0,1800.0
wt_15mM_salt,4,30,63,0,0,3600.0
wt_15mM_salt,4,30,63,0,0,5400.0
wt_15mM_salt,4,30,63,0,0,7200.0
wt_15mM_salt,4,30,64,0,0,1800.0
wt_15mM_salt,4,30,64,0,0,3600.0
wt_15mM_salt,4,30,64,0,0,5400.0
wt_15mM_salt,4,30,64,0,0,7200.0
wt_15mM_salt,4,30,65,0,0,1800.0
wt_15mM_salt,4,30,65,1,0,3600.0
wt_15mM_salt,4,30,65,1,0,5400.0
wt_15mM_salt,4,30,65,1,0,7200.0
wt_15mM_salt,4,30,66,0,0,1800.0
wt_15mM_salt,4,30,66,0,0,3600.0
wt_15mM_salt,4,30,66,0,0,5400.0
wt_15mM_salt,4,30,66,0,0,7200.0
wt_15mM_salt,4,30,67,0,0,1800.0
wt_15mM_salt,4,30,67,1,0,3600.0
wt_15mM_salt,4,30,67,1,0,5400.0
wt_15mM_salt,4,30,67,1,0,7200.0
wt_15mM_salt,4,30,68,0,0,1800.0
wt_15mM_salt,4,30,68,0,0,3600.0
wt_15mM_salt,4,30,68,0,0,5400.0
wt_15mM_salt,4,30,68,0,0,7200.0
wt_15mM_salt,4,30,69,0,0,1800.0
wt_15mM_salt,4,30,69,0,0,3600.0
wt_15mM_salt,4,30,69,0,1,5400.0
wt_15mM_salt,4,30,69,0,1,7200.0
wt_15mM_salt,4,30,70,0,0,1800.0
wt_15mM_salt,4,30,70,0,0,3600.0
wt_15mM_salt,4,30,70,0,0,5400.0
wt_15mM_salt,4,30,70,0,0,7200.0
wt_15mM_salt,4,30,71,0,0,1800.0
wt_15mM_salt,4,30,71,0,0,3600.0
wt_15mM_salt,4,30,71,0,0,5400.0
wt_15mM_salt,4,30,71,0,0,7200.0
wt_15mM_salt,4,30,72,0,0,1800.0
wt_15mM_salt,4,30,72,0,0,3600.0
wt_15mM_salt,4,30,72,0,0,5400.0
wt_15mM_salt,4,30,72,0,0,7200.0
wt_15mM_salt,4,30,73,1,0,1800.0
wt_15mM_salt,4,30,73,1,0,3600.0
wt_15mM_salt,4,30,73,1,0,5400.0
wt_15mM_salt,4,30,73,1,0,7200.0
wt_15mM_salt,4,30,74,0,0,1800.0
wt_15mM_salt,4,30,74,0,0,3600.0
wt_15mM_salt,4,30,74,0,0,5400.0
wt_15mM_salt,4,30,74,0,0,7200.0
wt_15mM_salt,4,30,75,0,0,1800.0
wt_15mM_salt,4,30,75,0,0,3600.0
wt_15mM_salt,4,30,75,0,0,5400.0
wt_15mM_salt,4,30,75,0,0,7200.0
wt_15mM_salt,4,30,76,0,0,1800.0
wt_15mM_salt,4,30,76,0,0,3600.0
wt_15mM_salt,4,30,76,0,0,5400.0
wt_15mM_salt,4,30,76,0,0,7200.0
wt_15mM_salt,4,30,77,0,0,1800.0
wt_15mM_salt,4,30,77,0,0,3600.0
wt_15mM_salt,4,30,77,0,0,5400.0
wt_15mM_salt,4,30,77,0,0,7200.0
wt_15mM_salt,4,30,78,0,0,1800.0
wt_15mM_salt,4,30,78,0,0,3600.0
wt_15mM_salt,4,30,78,0,0,5400.0
wt_15mM_salt,4,30,78,1,0,7200.0
