fraction_exposure,fold,id
0.3956,10,399
0.4424,10,400
0.2092,25,401
0.1986,25,402
0.197,25,403
0.177,25,404
0.1976,25,405
0.2126,25,406
0.2164,25,407
0.1958,25,408
0.2038,25,409
0.2294,25,410
0.1844,25,411
0.1796,25,412
0.2004,25,413
0.16,25,414
0.2306,25,415
0.2464,25,416
0.1698,25,417
0.2594,25,418
0.2912,25,419
0.1914,25,420
0.183,25,421
0.2242,25,422
0.216,25,423
0.2442,25,424
0.203,25,425
0.2078,25,426
0.1976,25,427
0.2152,25,428
0.2158,25,429
0.1944,25,430
0.2488,25,431
0.1534,25,432
0.2234,25,433
0.172,25,434
0.2228,25,435
0.2376,25,436
0.2058,25,437
0.245,25,438
0.2046,25,439
0.2334,25,440
0.2252,25,441
0.1754,25,442
0.2534,25,443
0.1958,25,444
0.224,25,445
0.2504,25,446
0.2062,25,447
0.2108,25,448
0.1948,25,449
0.2162,25,450
0.2144,25,451
0.1928,25,452
0.2094,25,453
0.1926,25,454
0.2404,25,455
0.1902,25,456
0.1498,25,457
0.183,25,458
0.2146,25,459
0.2018,25,460
0.2002,25,461
0.1944,25,462
0.1864,25,463
0.1958,25,464
0.181,25,465
0.1644,25,466
0.1902,25,467
0.1904,25,468
0.1902,25,469
0.1836,25,470
0.1566,25,471
0.218,25,472
0.188,25,473
0.1638,25,474
0.216,25,475
0.2196,25,476
0.2352,25,477
0.2212,25,478
0.1966,25,479
0.1888,25,480
0.1852,25,481
0.1856,25,482
0.192,25,483
0.1526,25,484
0.221,25,485
0.1802,25,486
0.2316,25,487
0.2174,25,488
0.2048,25,489
0.1882,25,490
0.1662,25,491
0.2406,25,492
0.2258,25,493
0.1924,25,494
0.1734,25,495
0.2046,25,496
0.171,25,497
0.1792,25,498
0.1998,25,499
0.2426,25,500
0.11,50,501
0.1196,50,502
0.0966,50,503
0.088,50,504
0.0622,50,505
0.1248,50,506
0.0834,50,507
0.1052,50,508
0.0828,50,509
0.1358,50,510
0.088,50,511
0.1052,50,512
0.0978,50,513
0.1064,50,514
0.0936,50,515
0.0994,50,516
0.0972,50,517
0.0716,50,518
0.0844,50,519
0.0964,50,520
0.1308,50,521
0.0952,50,522
0.089,50,523
0.113,50,524
0.1162,50,525
0.0826,50,526
0.104,50,527
0.1002,50,528
0.1066,50,529
0.0816,50,530
0.1256,50,531
0.1034,50,532
0.1072,50,533
0.1228,50,534
0.0758,50,535
0.1348,50,536
0.1466,50,537
0.1282,50,538
0.1038,50,539
0.081,50,540
0.1096,50,541
0.067,50,542
0.0838,50,543
0.1114,50,544
0.1012,50,545
0.0888,50,546
0.0908,50,547
0.119,50,548
0.122,50,549
0.1138,50,550
0.0986,50,551
0.089,50,552
0.1202,50,553
0.119,50,554
0.075,50,555
0.1282,50,556
0.0938,50,557
0.1362,50,558
0.0932,50,559
0.1052,50,560
0.1196,50,561
0.076,50,562
0.1332,50,563
0.066,50,564
0.1328,50,565
0.0736,50,566
0.0774,50,567
0.1014,50,568
0.117,50,569
0.1378,50,570
0.0728,50,571
0.092,50,572
0.0972,50,573
0.073,50,574
0.0924,50,575
0.1012,50,576
0.0842,50,577
0.0982,50,578
0.1048,50,579
0.1204,50,580
0.0702,50,581
0.079,50,582
0.1008,50,583
0.0932,50,584
0.1176,50,585
0.0906,50,586
0.1108,50,587
0.1242,50,588
0.0844,50,589
0.1268,50,590
0.0812,50,591
0.09,50,592
0.0856,50,593
0.1278,50,594
0.1046,50,595
0.078,50,596
0.0796,50,597
0.0748,50,598
0.0942,50,599
0.1088,50,600
0.0658,100,601
0.0378,100,602
0.0828,100,603
0.0554,100,604
0.0468,100,605
0.0326,100,606
0.0662,100,607
0.0736,100,608
0.0516,100,609
0.0686,100,610
0.0512,100,611
0.0416,100,612
0.0336,100,613
0.0412,100,614
0.0578,100,615
0.0246,100,616
0.0396,100,617
0.0598,100,618
0.046,100,619
0.0562,100,620
0.071,100,621
0.079,100,622
0.054,100,623
0.0486,100,624
0.0452,100,625
0.0662,100,626
0.0354,100,627
0.0754,100,628
0.0316,100,629
0.0508,100,630
0.0766,100,631
0.0398,100,632
0.0544,100,633
0.0662,100,634
0.0716,100,635
0.0498,100,636
0.0638,100,637
0.0566,100,638
0.0406,100,639
0.037,100,640
0.0576,100,641
0.0378,100,642
0.0534,100,643
0.0756,100,644
0.0606,100,645
0.0358,100,646
0.0544,100,647
0.0528,100,648
0.0554,100,649
0.0412,100,650
0.044,100,651
0.052,100,652
0.0626,100,653
0.038,100,654
0.0484,100,655
0.0458,100,656
0.0482,100,657
0.054,100,658
0.0252,100,659
0.0666,100,660
0.0238,100,661
0.0552,100,662
0.0176,100,663
0.0568,100,664
0.0494,100,665
0.045,100,666
0.0554,100,667
0.0364,100,668
0.0536,100,669
0.0702,100,670
0.0742,100,671
0.0602,100,672
0.0526,100,673
0.0478,100,674
0.0478,100,675
0.043,100,676
0.0444,100,677
0.0462,100,678
0.0328,100,679
0.0606,100,680
0.0346,100,681
0.055,100,682
0.0836,100,683
0.0606,100,684
0.0442,100,685
0.0516,100,686
0.0608,100,687
0.0494,100,688
0.0648,100,689
0.0282,100,690
0.0568,100,691
0.0586,100,692
0.0594,100,693
0.0278,100,694
0.0478,100,695
0.076,100,696
0.055,100,697
0.0572,100,698
0.0606,100,699
0.0706,100,700
0.0432,200,701
0.0312,200,702
0.0412,200,703
0.0418,200,704
0.029,200,705
0.0322,200,706
0.033,200,707
0.0282,200,708
0.0304,200,709
0.0202,200,710
0.0236,200,711
0.0406,200,712
0.0112,200,713
0.0372,200,714
0.0316,200,715
0.0386,200,716
0.0384,200,717
0.035,200,718
0.0224,200,719
0.0224,200,720
0.0348,200,721
0.0384,200,722
0.027,200,723
0.028,200,724
0.0268,200,725
0.0278,200,726
0.0422,200,727
0.034,200,728
0.0152,200,729
0.0242,200,730
0.0362,200,731
0.0376,200,732
0.031,200,733
0.0344,200,734
0.0478,200,735
0.0076,200,736
0.0188,200,737
0.0376,200,738
0.0288,200,739
0.0346,200,740
0.0198,200,741
0.045,200,742
0.027,200,743
0.0114,200,744
0.0306,200,745
0.0272,200,746
0.0166,200,747
0.0468,200,748
0.05,200,749
0.0236,200,750
0.0206,200,751
0.0226,200,752
0.0448,200,753
0.0386,200,754
0.0304,200,755
0.0282,200,756
0.0214,200,757
0.0232,200,758
0.023,200,759
0.0112,200,760
0.0278,200,761
0.0302,200,762
0.053,200,763
0.0272,200,764
0.0296,200,765
0.0152,200,766
0.017,200,767
0.016,200,768
0.0116,200,769
0.0242,200,770
0.0202,200,771
0.0434,200,772
0.0384,200,773
0.0468,200,774
0.024,200,775
0.0298,200,776
0.0346,200,777
0.0318,200,778
0.042,200,779
0.0272,200,780
0.0346,200,781
0.023,200,782
0.0268,200,783
0.017,200,784
0.0226,200,785
0.0252,200,786
0.019,200,787
0.0264,200,788
0.0236,200,789
0.0188,200,790
0.0248,200,791
0.028,200,792
0.0352,200,793
0.0278,200,794
0.0344,200,795
0.0194,200,796
0.0482,200,797
0.0112,200,798
0.023,200,799
0.0294,200,800
