fraction_exposure,fold,id
0.5978,10,394
0.5872,10,395
0.6236,10,396
0.582,10,397
0.646,10,398
0.6778,10,399
0.56,10,400
0.4024,25,401
0.4338,25,402
0.373,25,403
0.3648,25,404
0.392,25,405
0.3164,25,406
0.3216,25,407
0.3422,25,408
0.3692,25,409
0.3436,25,410
0.2092,50,411
0.2396,50,412
0.209,50,413
0.2178,50,414
0.2418,50,415
0.2818,50,416
0.2404,50,417
0.2904,50,418
0.225,50,419
0.2242,50,420
0.895,0,421
0.817,0,422
0.8192,0,423
0.88,0,424
0.8888,0,425
0.856,0,426
0.8916,0,427
0.8366,0,428
0.898,0,429
0.8916,0,430
0.8012,1,431
0.7674,1,432
0.8086,1,433
0.7884,1,434
0.8618,1,435
0.8168,1,436
0.8174,1,437
0.8684,1,438
0.7886,1,439
0.7816,1,440
0.7738,4,441
0.7148,4,442
0.7196,4,443
0.7642,4,444
0.7204,4,445
0.7292,4,446
0.7386,4,447
0.6826,4,448
0.7152,4,449
0.7086,4,450
0.6908,10,451
0.6488,10,452
0.545,10,453
0.5936,10,454
0.545,10,455
0.5694,10,456
0.579,10,457
0.5362,10,458
0.6168,10,459
0.5446,10,460
0.3492,25,461
0.3676,25,462
0.3478,25,463
0.3642,25,464
0.4266,25,465
0.3218,25,466
0.4024,25,467
0.46,25,468
0.3906,25,469
0.3486,25,470
0.285,50,471
0.2862,50,472
0.2102,50,473
0.2746,50,474
0.2538,50,475
0.2676,50,476
0.2408,50,477
0.2258,50,478
0.183,50,479
0.2306,50,480
0.8378,0,481
0.898,0,482
0.8534,0,483
0.8586,0,484
0.898,0,485
0.892,0,486
0.8218,0,487
0.862,0,488
0.837,0,489
0.8034,0,490
0.799,1,491
0.8254,1,492
0.8198,1,493
0.82,1,494
0.7848,1,495
0.8602,1,496
0.838,1,497
0.8394,1,498
0.8572,1,499
0.7988,1,500
0.7308,4,501
0.7348,4,502
0.7064,4,503
0.6844,4,504
0.699,4,505
0.755,4,506
0.7352,4,507
0.6874,4,508
0.7736,4,509
0.7342,4,510
0.5636,10,511
0.6312,10,512
0.6356,10,513
0.565,10,514
0.6542,10,515
0.6152,10,516
0.5482,10,517
0.6168,10,518
0.5902,10,519
0.6386,10,520
0.3098,25,521
0.3296,25,522
0.369,25,523
0.4068,25,524
0.4138,25,525
0.4136,25,526
0.4102,25,527
0.3724,25,528
0.395,25,529
0.3896,25,530
0.3264,50,531
0.2554,50,532
0.2932,50,533
0.2454,50,534
0.2638,50,535
0.2658,50,536
0.2794,50,537
0.171,50,538
0.2566,50,539
0.235,50,540
0.8576,0,541
0.8204,0,542
0.8318,0,543
0.859,0,544
0.8808,0,545
0.8588,0,546
0.88,0,547
0.788,0,548
0.8466,0,549
0.8942,0,550
0.8388,1,551
0.8378,1,552
0.8116,1,553
0.843,1,554
0.85,1,555
0.8166,1,556
0.7898,1,557
0.8278,1,558
0.8648,1,559
0.8288,1,560
0.7588,4,561
0.6612,4,562
0.7764,4,563
0.7156,4,564
0.7016,4,565
0.7282,4,566
0.7518,4,567
0.7496,4,568
0.7814,4,569
0.7414,4,570
0.5528,10,571
0.6164,10,572
0.5628,10,573
0.5578,10,574
0.5594,10,575
0.5718,10,576
0.592,10,577
0.504,10,578
0.5358,10,579
0.5638,10,580
0.296,25,581
0.4438,25,582
0.3596,25,583
0.3066,25,584
0.3848,25,585
0.3832,25,586
0.395,25,587
0.3412,25,588
0.3696,25,589
0.3694,25,590
0.2256,50,591
0.2502,50,592
0.1714,50,593
0.2012,50,594
0.268,50,595
0.2546,50,596
0.32,50,597
0.2498,50,598
0.3226,50,599
0.2592,50,600
0.8954,0,601
0.88,0,602
0.837,0,603
0.8866,0,604
0.826,0,605
0.8428,0,606
0.892,0,607
0.8542,0,608
0.8636,0,609
0.8662,0,610
0.7972,1,611
0.8024,1,612
0.821,1,613
0.8434,1,614
0.8614,1,615
0.8196,1,616
0.843,1,617
0.835,1,618
0.8228,1,619
0.8128,1,620
0.7776,4,621
0.7108,4,622
0.73,4,623
0.7954,4,624
0.6956,4,625
0.7574,4,626
0.767,4,627
0.7672,4,628
0.7692,4,629
0.7456,4,630
0.6174,10,631
0.547,10,632
0.701,10,633
0.5582,10,634
0.6062,10,635
0.6146,10,636
0.6064,10,637
0.6536,10,638
0.6026,10,639
0.608,10,640
0.4032,25,641
0.339,25,642
0.5956,25,643
0.35,25,644
0.3524,25,645
0.3632,25,646
0.3216,25,647
0.3878,25,648
0.5542,25,649
0.3172,25,650
0.1996,50,651
0.266,50,652
0.2562,50,653
0.2712,50,654
0.3116,50,655
0.2566,50,656
0.2414,50,657
0.2218,50,658
0.272,50,659
0.263,50,660
0.862,0,661
0.8472,0,662
0.885,0,663
0.8886,0,664
0.8066,0,665
0.846,0,666
0.8966,0,667
0.8538,0,668
0.8154,0,669
0.8646,0,670
0.8094,1,671
0.8342,1,672
0.851,1,673
0.8854,1,674
0.818,1,675
0.8328,1,676
0.7948,1,677
0.8428,1,678
0.8424,1,679
0.7952,1,680
0.7288,4,681
0.6966,4,682
0.7532,4,683
0.7824,4,684
0.6784,4,685
0.7424,4,686
0.816,4,687
0.7682,4,688
0.7142,4,689
0.8052,4,690
0.6498,10,691
0.5672,10,692
0.5834,10,693
0.6724,10,694
0.5984,10,695
0.6024,10,696
0.6166,10,697
0.574,10,698
0.5962,10,699
0.6064,10,700
0.3758,25,701
0.292,25,702
0.3586,25,703
0.374,25,704
0.2846,25,705
0.3636,25,706
0.355,25,707
0.3158,25,708
0.4046,25,709
0.4218,25,710
0.213,50,711
0.2546,50,712
0.2412,50,713
0.1756,50,714
0.2346,50,715
0.2582,50,716
0.2556,50,717
0.2622,50,718
0.2078,50,719
0.2598,50,720
0.8662,0,721
0.8326,0,722
0.8426,0,723
0.8718,0,724
0.8752,0,725
0.8608,0,726
0.8514,0,727
0.8592,0,728
0.8398,0,729
0.8856,0,730
0.8806,1,731
0.847,1,732
0.831,1,733
0.8472,1,734
0.8314,1,735
0.8274,1,736
0.8312,1,737
0.8058,1,738
0.8654,1,739
0.8224,1,740
0.7782,4,741
0.7228,4,742
0.6972,4,743
0.692,4,744
0.7276,4,745
0.7,4,746
0.704,4,747
0.7494,4,748
0.7404,4,749
0.7974,4,750
0.6124,10,751
0.562,10,752
0.5578,10,753
0.5854,10,754
0.5844,10,755
0.6046,10,756
0.5566,10,757
0.6156,10,758
0.5802,10,759
0.6024,10,760
0.3574,25,761
0.2918,25,762
0.3828,25,763
0.4202,25,764
0.459,25,765
0.3846,25,766
0.3606,25,767
0.3408,25,768
0.5058,25,769
0.3468,25,770
0.1896,50,771
0.2028,50,772
0.2538,50,773
0.209,50,774
0.2436,50,775
0.1706,50,776
0.2318,50,777
0.2518,50,778
0.3166,50,779
0.3674,50,780
0.8304,0,781
0.8848,0,782
0.844,0,783
0.8348,0,784
0.916,0,785
0.8558,0,786
0.8716,0,787
0.859,0,788
0.8724,0,789
0.8718,0,790
0.8306,1,791
0.8298,1,792
0.7924,1,793
0.8448,1,794
0.8472,1,795
0.8192,1,796
0.7958,1,797
0.8406,1,798
0.8272,1,799
0.8224,1,800
0.726,4,801
0.7574,4,802
0.775,4,803
0.7352,4,804
0.7506,4,805
0.682,4,806
0.696,4,807
0.7936,4,808
0.71,4,809
0.7,4,810
0.5474,10,811
0.5534,10,812
0.6138,10,813
0.567,10,814
0.5476,10,815
0.5326,10,816
0.5552,10,817
0.5938,10,818
0.5682,10,819
0.5344,10,820
0.328,25,821
0.3848,25,822
0.384,25,823
0.562,25,824
0.285,25,825
0.3422,25,826
0.365,25,827
0.3874,25,828
0.3426,25,829
0.4402,25,830
0.1862,50,831
0.28,50,832
0.3206,50,833
0.2516,50,834
0.3256,50,835
0.27,50,836
0.2138,50,837
0.3042,50,838
0.2102,50,839
0.2078,50,840
0.8646,0,841
0.8756,0,842
0.847,0,843
0.8508,0,844
0.8722,0,845
0.892,0,846
0.888,0,847
0.8834,0,848
0.8206,0,849
0.857,0,850
0.8196,1,851
0.808,1,852
0.7938,1,853
0.8478,1,854
0.8196,1,855
0.7912,1,856
0.7704,1,857
0.8304,1,858
0.8694,1,859
0.8794,1,860
0.8578,4,861
0.7384,4,862
0.7322,4,863
0.7066,4,864
0.7396,4,865
0.7462,4,866
0.6744,4,867
0.7248,4,868
0.6704,4,869
0.7214,4,870
0.5942,10,871
0.5854,10,872
0.655,10,873
0.5822,10,874
0.5954,10,875
0.5744,10,876
0.61,10,877
0.589,10,878
0.6206,10,879
0.6218,10,880
0.4922,25,881
0.3278,25,882
0.4556,25,883
0.3834,25,884
0.4322,25,885
0.303,25,886
0.3836,25,887
0.3174,25,888
0.3702,25,889
0.432,25,890
0.2418,50,891
0.2222,50,892
0.2522,50,893
0.197,50,894
0.2638,50,895
0.235,50,896
0.1978,50,897
0.2506,50,898
0.2196,50,899
0.2474,50,900
0.8766,0,901
0.809,0,902
0.8588,0,903
0.8392,0,904
0.874,0,905
0.8918,0,906
0.8618,0,907
0.8718,0,908
0.8206,0,909
0.886,0,910
0.8318,1,911
0.826,1,912
0.786,1,913
0.859,1,914
0.8012,1,915
0.8374,1,916
0.88,1,917
0.799,1,918
0.8094,1,919
0.7978,1,920
0.7324,4,921
0.7574,4,922
0.6726,4,923
0.7576,4,924
0.753,4,925
0.7136,4,926
0.7846,4,927
0.7442,4,928
0.7384,4,929
0.7494,4,930
0.6084,10,931
0.5388,10,932
0.5722,10,933
0.5904,10,934
0.562,10,935
0.5982,10,936
0.5544,10,937
0.5924,10,938
0.5946,10,939
0.4972,10,940
0.3324,25,941
0.3846,25,942
0.2872,25,943
0.3806,25,944
0.4166,25,945
0.4064,25,946
0.3394,25,947
0.3862,25,948
0.3938,25,949
0.3416,25,950
0.25,50,951
0.251,50,952
0.2432,50,953
0.2892,50,954
0.2424,50,955
0.2138,50,956
0.2916,50,957
0.3136,50,958
0.2798,50,959
0.2142,50,960
0.8766,0,961
0.8178,0,962
0.8298,0,963
0.892,0,964
0.8342,0,965
0.886,0,966
0.8438,0,967
0.802,0,968
0.822,0,969
0.845,0,970
0.824,1,971
0.8136,1,972
0.8412,1,973
0.8734,1,974
0.796,1,975
0.8028,1,976
0.76,1,977
0.8476,1,978
0.8356,1,979
0.8618,1,980
0.832,4,981
0.7636,4,982
0.7102,4,983
0.7368,4,984
0.68,4,985
0.7348,4,986
0.8016,4,987
0.7478,4,988
0.6976,4,989
0.7322,4,990
0.5252,10,991
0.605,10,992
0.5576,10,993
0.5576,10,994
0.5782,10,995
0.5584,10,996
0.5568,10,997
0.5852,10,998
0.601,10,999
0.5946,10,1000
0.3442,25,1001
0.395,25,1002
0.345,25,1003
0.3412,25,1004
0.399,25,1005
0.3602,25,1006
0.439,25,1007
0.4458,25,1008
0.3702,25,1009
0.3144,25,1010
0.1994,50,1011
0.254,50,1012
0.2392,50,1013
0.206,50,1014
0.2826,50,1015
0.264,50,1016
0.333,50,1017
0.25,50,1018
0.284,50,1019
0.296,50,1020
0.8764,0,1021
0.8792,0,1022
0.8274,0,1023
0.895,0,1024
0.8544,0,1025
0.8526,0,1026
0.825,0,1027
0.8538,0,1028
0.885,0,1029
0.862,0,1030
0.794,1,1031
0.8176,1,1032
0.8392,1,1033
0.813,1,1034
0.7992,1,1035
0.8752,1,1036
0.8658,1,1037
0.798,1,1038
0.887,1,1039
0.8552,1,1040
0.757,4,1041
0.7134,4,1042
0.7014,4,1043
0.691,4,1044
0.6752,4,1045
0.7732,4,1046
0.7728,4,1047
0.7472,4,1048
0.7474,4,1049
0.714,4,1050
0.6292,10,1051
0.6288,10,1052
0.5536,10,1053
0.5454,10,1054
0.643,10,1055
0.6358,10,1056
0.5816,10,1057
0.5062,10,1058
0.5986,10,1059
0.6198,10,1060
0.4026,25,1061
0.3148,25,1062
0.3372,25,1063
0.3404,25,1064
0.4028,25,1065
0.514,25,1066
0.3782,25,1067
0.3334,25,1068
0.5416,25,1069
0.4154,25,1070
0.2368,50,1071
0.2958,50,1072
0.1968,50,1073
0.2792,50,1074
0.1968,50,1075
0.248,50,1076
0.1952,50,1077
0.255,50,1078
0.2078,50,1079
0.255,50,1080
0.841,0,1081
0.7812,0,1082
0.8414,0,1083
0.8554,0,1084
0.836,0,1085
0.8474,0,1086
0.856,0,1087
0.9014,0,1088
0.8156,0,1089
0.846,0,1090
0.7962,1,1091
0.803,1,1092
0.768,1,1093
0.803,1,1094
0.8,1,1095
0.834,1,1096
0.7888,1,1097
0.8366,1,1098
0.7916,1,1099
0.8228,1,1100
0.7382,4,1101
0.709,4,1102
0.6978,4,1103
0.7168,4,1104
0.733,4,1105
0.7812,4,1106
0.7486,4,1107
0.8008,4,1108
0.7164,4,1109
0.7154,4,1110
0.5416,10,1111
0.6248,10,1112
0.6088,10,1113
0.5698,10,1114
0.5786,10,1115
0.7236,10,1116
0.5422,10,1117
0.5978,10,1118
0.6024,10,1119
0.6118,10,1120
0.404,25,1121
0.3706,25,1122
0.3352,25,1123
0.4022,25,1124
0.353,25,1125
0.3742,25,1126
0.384,25,1127
0.3794,25,1128
0.3456,25,1129
0.3646,25,1130
0.2108,50,1131
0.2406,50,1132
0.233,50,1133
0.279,50,1134
0.2394,50,1135
0.2938,50,1136
0.188,50,1137
0.3078,50,1138
0.2632,50,1139
0.2214,50,1140
0.8178,0,1141
0.8468,0,1142
0.898,0,1143
0.8378,0,1144
0.874,0,1145
0.8242,0,1146
0.856,0,1147
0.8956,0,1148
0.8058,0,1149
0.7868,0,1150
0.8322,1,1151
0.8378,1,1152
0.7854,1,1153
0.854,1,1154
0.8126,1,1155
0.8196,1,1156
0.892,1,1157
0.8282,1,1158
0.844,1,1159
0.775,1,1160
0.7038,4,1161
0.7778,4,1162
0.7512,4,1163
0.74,4,1164
0.623,4,1165
0.7978,4,1166
0.726,4,1167
0.731,4,1168
0.7874,4,1169
0.6978,4,1170
0.6302,10,1171
0.6002,10,1172
0.5546,10,1173
0.5612,10,1174
0.5316,10,1175
0.573,10,1176
0.571,10,1177
0.622,10,1178
0.5378,10,1179
0.5594,10,1180
0.405,25,1181
0.3552,25,1182
0.3388,25,1183
0.3866,25,1184
0.4164,25,1185
0.3392,25,1186
0.4052,25,1187
0.3462,25,1188
0.336,25,1189
0.5236,25,1190
0.2308,50,1191
0.2008,50,1192
0.1746,50,1193
0.2018,50,1194
0.2678,50,1195
0.232,50,1196
0.213,50,1197
0.2792,50,1198
0.2392,50,1199
0.229,50,1200
0.8124,0,1201
0.875,0,1202
0.8506,0,1203
0.8276,0,1204
0.8814,0,1205
0.854,0,1206
0.8598,0,1207
0.8616,0,1208
0.8796,0,1209
0.8688,0,1210
0.779,1,1211
0.8444,1,1212
0.841,1,1213
0.8058,1,1214
0.7488,1,1215
0.8006,1,1216
0.7916,1,1217
0.8346,1,1218
0.8564,1,1219
0.8534,1,1220
0.6852,4,1221
0.7152,4,1222
0.7188,4,1223
0.8004,4,1224
0.6602,4,1225
0.7356,4,1226
0.697,4,1227
0.6806,4,1228
0.7064,4,1229
0.7198,4,1230
0.5852,10,1231
0.614,10,1232
0.6092,10,1233
0.5802,10,1234
0.578,10,1235
0.5362,10,1236
0.5682,10,1237
0.6922,10,1238
0.6712,10,1239
0.5672,10,1240
0.3656,25,1241
0.3478,25,1242
0.447,25,1243
0.3422,25,1244
0.3256,25,1245
0.3386,25,1246
0.3876,25,1247
0.3984,25,1248
0.416,25,1249
0.3898,25,1250
0.249,50,1251
0.1958,50,1252
0.2458,50,1253
0.2528,50,1254
0.3312,50,1255
0.2006,50,1256
0.3,50,1257
0.2924,50,1258
0.2708,50,1259
0.286,50,1260
0.866,0,1261
0.886,0,1262
0.8606,0,1263
0.907,0,1264
0.8374,0,1265
0.876,0,1266
0.9134,0,1267
0.8672,0,1268
0.896,0,1269
0.8214,0,1270
0.8246,1,1271
0.8718,1,1272
0.8104,1,1273
0.8572,1,1274
0.8058,1,1275
0.8316,1,1276
0.8134,1,1277
0.8286,1,1278
0.809,1,1279
0.858,1,1280
0.7506,4,1281
0.7228,4,1282
0.704,4,1283
0.7434,4,1284
0.8272,4,1285
0.7388,4,1286
0.709,4,1287
0.6446,4,1288
0.7148,4,1289
0.7322,4,1290
0.6414,10,1291
0.5586,10,1292
0.5638,10,1293
0.593,10,1294
0.566,10,1295
0.6568,10,1296
0.5694,10,1297
0.5604,10,1298
0.5686,10,1299
0.671,10,1300
0.3302,25,1301
0.402,25,1302
0.3528,25,1303
0.276,25,1304
0.3646,25,1305
0.3438,25,1306
0.4264,25,1307
0.3944,25,1308
0.3608,25,1309
0.4076,25,1310
0.2194,50,1311
0.2314,50,1312
0.2488,50,1313
0.3626,50,1314
0.2434,50,1315
0.2434,50,1316
0.249,50,1317
0.2302,50,1318
0.2486,50,1319
0.3072,50,1320
0.8166,0,1321
0.886,0,1322
0.8652,0,1323
0.841,0,1324
0.8526,0,1325
0.8738,0,1326
0.8444,0,1327
0.82,0,1328
0.828,0,1329
0.8858,0,1330
0.7562,1,1331
0.8194,1,1332
0.8548,1,1333
0.7986,1,1334
0.8738,1,1335
0.8454,1,1336
0.8238,1,1337
0.837,1,1338
0.822,1,1339
0.8384,1,1340
0.762,4,1341
0.7526,4,1342
0.7124,4,1343
0.7466,4,1344
0.7256,4,1345
0.758,4,1346
0.8054,4,1347
0.7406,4,1348
0.7004,4,1349
0.634,4,1350
0.5824,10,1351
0.5684,10,1352
0.544,10,1353
0.5888,10,1354
0.621,10,1355
0.5808,10,1356
0.6572,10,1357
0.6548,10,1358
0.584,10,1359
0.5554,10,1360
0.4448,25,1361
0.3984,25,1362
0.3714,25,1363
0.3288,25,1364
0.3626,25,1365
0.3932,25,1366
0.4042,25,1367
0.3522,25,1368
0.3844,25,1369
0.3978,25,1370
0.2182,50,1371
0.2204,50,1372
0.1656,50,1373
0.2482,50,1374
0.2594,50,1375
0.2986,50,1376
0.2378,50,1377
0.2252,50,1378
0.2008,50,1379
0.2592,50,1380
0.8784,0,1381
0.866,0,1382
0.8736,0,1383
0.8606,0,1384
0.8524,0,1385
0.895,0,1386
0.8958,0,1387
0.904,0,1388
0.8558,0,1389
0.8072,0,1390
0.8398,1,1391
0.8398,1,1392
0.842,1,1393
0.8304,1,1394
0.855,1,1395
0.816,1,1396
0.8336,1,1397
0.8306,1,1398
0.8256,1,1399
0.8572,1,1400
0.7086,4,1401
0.8138,4,1402
0.7754,4,1403
0.6904,4,1404
0.6886,4,1405
0.7208,4,1406
0.7288,4,1407
0.726,4,1408
0.7476,4,1409
0.6244,4,1410
0.659,10,1411
0.5888,10,1412
0.5876,10,1413
0.5602,10,1414
0.5794,10,1415
0.5404,10,1416
0.6272,10,1417
0.6204,10,1418
0.5926,10,1419
0.5816,10,1420
0.2974,25,1421
0.4524,25,1422
0.3866,25,1423
0.4128,25,1424
0.3502,25,1425
0.393,25,1426
0.425,25,1427
0.3628,25,1428
0.403,25,1429
0.3774,25,1430
0.2898,50,1431
0.261,50,1432
0.2122,50,1433
0.2468,50,1434
0.2346,50,1435
0.3648,50,1436
0.2636,50,1437
0.1964,50,1438
0.2438,50,1439
0.2124,50,1440
0.8604,0,1441
0.8308,0,1442
0.8738,0,1443
0.8428,0,1444
0.8488,0,1445
0.876,0,1446
0.8654,0,1447
0.8434,0,1448
0.8286,0,1449
0.82,0,1450
0.8474,1,1451
0.8244,1,1452
0.8376,1,1453
0.892,1,1454
0.8154,1,1455
0.8224,1,1456
0.79,1,1457
0.8568,1,1458
0.8744,1,1459
0.8508,1,1460
0.7392,4,1461
0.7662,4,1462
0.7468,4,1463
0.7102,4,1464
0.7464,4,1465
0.7822,4,1466
0.7004,4,1467
0.7028,4,1468
0.7828,4,1469
0.7512,4,1470
0.5106,10,1471
0.5448,10,1472
0.569,10,1473
0.6352,10,1474
0.6334,10,1475
0.619,10,1476
0.637,10,1477
0.6492,10,1478
0.6108,10,1479
0.604,10,1480
0.3306,25,1481
0.3916,25,1482
0.4202,25,1483
0.3534,25,1484
0.4064,25,1485
0.4678,25,1486
0.408,25,1487
0.3066,25,1488
0.4306,25,1489
0.3952,25,1490
0.26,50,1491
0.21,50,1492
0.2774,50,1493
0.2714,50,1494
0.2462,50,1495
0.239,50,1496
0.2572,50,1497
0.244,50,1498
0.2192,50,1499
0.1948,50,1500
0.8566,0,1501
0.877,0,1502
0.8164,0,1503
0.8782,0,1504
0.7892,0,1505
0.8604,0,1506
0.8958,0,1507
0.8284,0,1508
0.8768,0,1509
0.8044,0,1510
0.8348,1,1511
0.8274,1,1512
0.8532,1,1513
0.8378,1,1514
0.8164,1,1515
0.831,1,1516
0.8226,1,1517
0.8198,1,1518
0.8572,1,1519
0.812,1,1520
0.6712,4,1521
0.7048,4,1522
0.7192,4,1523
0.7324,4,1524
0.7212,4,1525
0.716,4,1526
0.7142,4,1527
0.7312,4,1528
0.7248,4,1529
0.7388,4,1530
0.5358,10,1531
