fraction_exposure,fold,id
0.4634,4,247
0.3776,4,248
0.4526,4,249
0.4114,4,250
0.4624,4,251
0.4274,4,252
0.4084,4,253
0.4202,4,254
0.4302,4,255
0.4144,4,256
0.4244,4,257
0.4316,4,258
0.4466,4,259
0.4314,4,260
0.4206,4,261
0.4124,4,262
0.4216,4,263
0.4098,4,264
0.4384,4,265
0.461,4,266
0.3768,4,267
0.4518,4,268
0.4562,4,269
0.4478,4,270
0.4482,4,271
0.495,4,272
0.4348,4,273
0.4496,4,274
0.4482,4,275
0.363,4,276
0.3984,4,277
0.372,4,278
0.441,4,279
0.3852,4,280
0.397,4,281
0.405,4,282
0.4924,4,283
0.3762,4,284
0.4238,4,285
0.4418,4,286
0.4416,4,287
0.3572,4,288
0.398,4,289
0.4164,4,290
0.413,4,291
0.4416,4,292
0.4776,4,293
0.4696,4,294
0.42,4,295
0.4466,4,296
0.4492,4,297
0.4338,4,298
0.4244,4,299
0.4508,4,300
0.2572,10,301
0.2822,10,302
0.3078,10,303
0.2538,10,304
0.2692,10,305
0.3104,10,306
0.2428,10,307
0.2226,10,308
0.2692,10,309
0.2438,10,310
0.2948,10,311
0.2322,10,312
0.304,10,313
0.231,10,314
0.2938,10,315
0.2794,10,316
0.2024,10,317
0.253,10,318
0.2896,10,319
0.3202,10,320
0.2688,10,321
0.3188,10,322
0.2694,10,323
0.238,10,324
0.308,10,325
0.2954,10,326
0.2938,10,327
0.261,10,328
0.3106,10,329
0.3158,10,330
0.2526,10,331
0.2288,10,332
0.2804,10,333
0.3492,10,334
0.2658,10,335
0.266,10,336
0.2366,10,337
0.287,10,338
0.3008,10,339
0.2668,10,340
0.199,10,341
0.2724,10,342
0.2172,10,343
0.2406,10,344
0.2424,10,345
0.2398,10,346
0.275,10,347
0.2406,10,348
0.2426,10,349
0.2202,10,350
0.286,10,351
0.244,10,352
0.2468,10,353
0.1938,10,354
0.225,10,355
0.31,10,356
0.2442,10,357
0.2952,10,358
0.3166,10,359
0.2898,10,360
0.2706,10,361
0.2832,10,362
0.2518,10,363
0.257,10,364
0.2606,10,365
0.2876,10,366
0.2696,10,367
0.3096,10,368
0.2882,10,369
0.2412,10,370
0.2346,10,371
0.2302,10,372
0.2818,10,373
0.2568,10,374
0.2364,10,375
0.292,10,376
0.2868,10,377
0.2938,10,378
0.2228,10,379
0.3026,10,380
0.2684,10,381
0.3168,10,382
0.249,10,383
0.24,10,384
0.217,10,385
0.3098,10,386
0.2874,10,387
0.3158,10,388
0.2772,10,389
0.2712,10,390
0.1908,10,391
0.2288,10,392
0.26,10,393
0.2454,10,394
0.2582,10,395
0.2272,10,396
0.2272,10,397
0.2526,10,398
0.3178,10,399
0.2826,10,400
0.1606,25,401
0.1452,25,402
0.1792,25,403
0.0762,25,404
0.1198,25,405
0.1606,25,406
0.119,25,407
0.1222,25,408
0.1464,25,409
0.1368,25,410
0.106,25,411
0.1446,25,412
0.1236,25,413
0.1396,25,414
0.075,25,415
0.1232,25,416
0.0686,25,417
0.088,25,418
0.1062,25,419
0.1,25,420
0.1576,25,421
0.1306,25,422
0.1118,25,423
0.1132,25,424
0.142,25,425
0.0948,25,426
0.072,25,427
0.1284,25,428
0.0824,25,429
0.1346,25,430
0.1548,25,431
0.0952,25,432
0.1362,25,433
0.1008,25,434
0.1318,25,435
0.134,25,436
0.0854,25,437
0.1114,25,438
0.125,25,439
0.1364,25,440
0.0888,25,441
0.1216,25,442
0.096,25,443
0.1234,25,444
0.1384,25,445
0.1696,25,446
0.1068,25,447
0.1228,25,448
0.0898,25,449
0.1124,25,450
0.1436,25,451
0.1252,25,452
0.1094,25,453
0.1194,25,454
0.0646,25,455
0.119,25,456
0.108,25,457
0.0746,25,458
0.0926,25,459
0.1112,25,460
0.1056,25,461
0.1314,25,462
0.1668,25,463
0.123,25,464
0.1438,25,465
0.1572,25,466
0.1512,25,467
0.1294,25,468
0.1206,25,469
0.1238,25,470
0.1318,25,471
0.1126,25,472
0.1072,25,473
0.1242,25,474
0.1328,25,475
0.1298,25,476
0.1474,25,477
0.1006,25,478
0.1458,25,479
0.1372,25,480
0.1316,25,481
0.124,25,482
0.142,25,483
0.129,25,484
0.147,25,485
0.122,25,486
0.1274,25,487
0.1492,25,488
0.1018,25,489
0.1068,25,490
0.1318,25,491
0.169,25,492
0.1304,25,493
0.0968,25,494
0.1328,25,495
0.0878,25,496
0.1326,25,497
0.1086,25,498
0.0882,25,499
0.1144,25,500
0.0806,50,501
0.0474,50,502
0.0918,50,503
0.0434,50,504
0.0736,50,505
0.0846,50,506
0.0732,50,507
0.07,50,508
0.0358,50,509
0.083,50,510
0.092,50,511
0.0662,50,512
0.0446,50,513
0.0588,50,514
0.048,50,515
0.078,50,516
0.074,50,517
0.0734,50,518
0.066,50,519
0.0784,50,520
0.0542,50,521
0.0516,50,522
0.0868,50,523
0.0736,50,524
0.0548,50,525
0.0642,50,526
0.101,50,527
0.066,50,528
0.0572,50,529
0.0476,50,530
0.0442,50,531
0.0822,50,532
0.0668,50,533
0.106,50,534
0.0842,50,535
0.064,50,536
0.1066,50,537
0.0598,50,538
0.0426,50,539
0.077,50,540
0.0618,50,541
0.0698,50,542
0.047,50,543
0.0814,50,544
0.069,50,545
0.0808,50,546
0.0668,50,547
0.068,50,548
0.0856,50,549
0.0736,50,550
0.05,50,551
0.0624,50,552
0.063,50,553
0.0604,50,554
0.0518,50,555
0.0592,50,556
0.0716,50,557
0.0514,50,558
0.0664,50,559
0.0552,50,560
0.0554,50,561
0.0826,50,562
0.0696,50,563
0.0478,50,564
0.0758,50,565
0.055,50,566
0.044,50,567
0.0742,50,568
0.0496,50,569
0.0424,50,570
0.0448,50,571
0.0566,50,572
0.069,50,573
0.081,50,574
0.0678,50,575
0.0538,50,576
0.0474,50,577
0.0508,50,578
0.052,50,579
0.0722,50,580
0.1038,50,581
0.0422,50,582
0.071,50,583
0.077,50,584
0.0558,50,585
0.0886,50,586
0.0624,50,587
0.077,50,588
0.068,50,589
0.052,50,590
0.0706,50,591
0.0742,50,592
0.0752,50,593
0.0772,50,594
0.0458,50,595
0.0822,50,596
0.0616,50,597
0.0682,50,598
0.0682,50,599
0.0326,50,600
0.0234,100,601
0.0468,100,602
0.0488,100,603
0.0464,100,604
0.0312,100,605
0.057,100,606
0.057,100,607
0.0292,100,608
0.0296,100,609
0.0338,100,610
0.0254,100,611
0.0436,100,612
0.0276,100,613
0.023,100,614
0.0332,100,615
0.0514,100,616
0.0316,100,617
0.0376,100,618
0.0482,100,619
0.0442,100,620
0.0306,100,621
0.0348,100,622
0.0228,100,623
0.0548,100,624
0.0256,100,625
0.0356,100,626
0.0546,100,627
0.0554,100,628
0.0476,100,629
0.0368,100,630
0.057,100,631
0.035,100,632
0.0386,100,633
0.035,100,634
0.0414,100,635
0.0398,100,636
0.0464,100,637
0.0432,100,638
0.055,100,639
0.029,100,640
0.0516,100,641
0.0462,100,642
0.0386,100,643
0.0322,100,644
0.0316,100,645
0.0376,100,646
0.011,100,647
0.0508,100,648
0.039,100,649
0.0316,100,650
0.0314,100,651
0.0598,100,652
0.0636,100,653
0.0492,100,654
0.0382,100,655
0.056,100,656
0.0568,100,657
0.0198,100,658
0.0614,100,659
0.0626,100,660
0.031,100,661
0.0266,100,662
0.0772,100,663
0.0576,100,664
0.0642,100,665
0.0186,100,666
0.0238,100,667
0.0434,100,668
0.0582,100,669
0.0382,100,670
0.0228,100,671
0.0268,100,672
0.0446,100,673
0.0304,100,674
0.0648,100,675
0.0204,100,676
0.0378,100,677
0.0546,100,678
0.0508,100,679
0.0316,100,680
0.0596,100,681
0.0382,100,682
0.0554,100,683
0.046,100,684
0.0322,100,685
0.0264,100,686
0.0428,100,687
0.0236,100,688
0.0544,100,689
0.0424,100,690
0.0424,100,691
0.0362,100,692
0.0422,100,693
0.0322,100,694
0.0328,100,695
0.0274,100,696
0.0508,100,697
0.0694,100,698
0.0662,100,699
0.0258,100,700
0.0226,200,701
0.0262,200,702
0.0114,200,703
0.0186,200,704
0.0326,200,705
0.0194,200,706
0.0348,200,707
0.0152,200,708
0.0352,200,709
0.011,200,710
0.0218,200,711
0.0368,200,712
0.0374,200,713
0.0374,200,714
0.0258,200,715
0.034,200,716
0.0224,200,717
0.049,200,718
0.023,200,719
0.0346,200,720
0.0292,200,721
0.0334,200,722
0.0454,200,723
0.0454,200,724
0.037,200,725
0.026,200,726
0.0302,200,727
0.0376,200,728
0.032,200,729
0.0194,200,730
0.057,200,731
0.0228,200,732
0.0114,200,733
0.0226,200,734
0.0408,200,735
0.0428,200,736
0.0252,200,737
0.045,200,738
0.0346,200,739
0.0302,200,740
0.0226,200,741
0.0188,200,742
0.015,200,743
0.0456,200,744
0.0236,200,745
0.0332,200,746
0.026,200,747
0.0226,200,748
0.0374,200,749
0.0262,200,750
0.0332,200,751
0.026,200,752
0.0184,200,753
0.026,200,754
0.0224,200,755
0.0336,200,756
0.0264,200,757
0.0146,200,758
0.037,200,759
0.0304,200,760
0.0188,200,761
0.0342,200,762
0.03,200,763
0.0404,200,764
0.019,200,765
0.0372,200,766
0.0414,200,767
0.0262,200,768
0.02,200,769
0.0276,200,770
0.0698,200,771
0.0262,200,772
0.033,200,773
0.0414,200,774
0.027,200,775
0.0186,200,776
0.0428,200,777
0.022,200,778
0.0228,200,779
0.011,200,780
0.0224,200,781
0.0226,200,782
0.0148,200,783
0.0298,200,784
0.0232,200,785
0.0648,200,786
0.0374,200,787
0.0192,200,788
0.0238,200,789
0.0178,200,790
0.0422,200,791
0.0268,200,792
0.064,200,793
0.0338,200,794
0.03,200,795
0.0114,200,796
0.0334,200,797
0.0332,200,798
0.0298,200,799
0.0198,200,800
