time,fold,D1,size,id
1921,0,0.01,113,32
1921,0,0.01,23,32
1921,0,0.01,28,32
2401,0,0.01,20,32
2401,0,0.01,3,32
2401,0,0.01,13,32
2401,0,0.01,13,32
2401,0,0.01,10,32
2401,0,0.01,22,32
2401,0,0.01,6,32
2401,0,0.01,111,32
2401,0,0.01,30,32
2401,0,0.01,32,32
1801,0,0.01,8,33
1801,0,0.01,1,33
1801,0,0.01,181,33
1801,0,0.01,9,33
1801,0,0.01,7,33
1801,0,0.01,49,33
1801,0,0.01,45,33
1861,0,0.01,9,33
1861,0,0.01,171,33
1861,0,0.01,10,33
1861,0,0.01,6,33
1861,0,0.01,8,33
1861,0,0.01,49,33
1861,0,0.01,47,33
1921,0,0.01,7,33
1921,0,0.01,1,33
1921,0,0.01,180,33
1921,0,0.01,11,33
1921,0,0.01,6,33
1921,0,0.01,50,33
1921,0,0.01,45,33
2401,0,0.01,7,33
2401,0,0.01,176,33
2401,0,0.01,6,33
2401,0,0.01,5,33
2401,0,0.01,3,33
2401,0,0.01,49,33
2401,0,0.01,44,33
1801,0,0.01,17,34
1801,0,0.01,15,34
1801,0,0.01,14,34
1801,0,0.01,223,34
1801,0,0.01,38,34
1801,0,0.01,33,34
1861,0,0.01,15,34
1861,0,0.01,18,34
1861,0,0.01,3,34
1861,0,0.01,221,34
1861,0,0.01,30,34
1861,0,0.01,33,34
1921,0,0.01,16,34
1921,0,0.01,16,34
1921,0,0.01,4,34
1921,0,0.01,221,34
1921,0,0.01,29,34
1921,0,0.01,34,34
2401,0,0.01,18,34
2401,0,0.01,18,34
2401,0,0.01,3,34
2401,0,0.01,220,34
2401,0,0.01,30,34
2401,0,0.01,31,34
1801,0,0.01,48,35
1801,0,0.01,14,35
1801,0,0.01,77,35
1801,0,0.01,4,35
1801,0,0.01,42,35
1801,0,0.01,87,35
1801,0,0.01,19,35
1801,0,0.01,9,35
1861,0,0.01,48,35
1861,0,0.01,14,35
1861,0,0.01,78,35
1861,0,0.01,3,35
1861,0,0.01,42,35
1861,0,0.01,86,35
1861,0,0.01,21,35
1861,0,0.01,8,35
1921,0,0.01,47,35
1921,0,0.01,14,35
1921,0,0.01,79,35
1921,0,0.01,2,35
1921,0,0.01,43,35
1921,0,0.01,87,35
1921,0,0.01,21,35
1921,0,0.01,7,35
2401,0,0.01,44,35
2401,0,0.01,17,35
2401,0,0.01,77,35
2401,0,0.01,14,35
2401,0,0.01,43,35
2401,0,0.01,90,35
2401,0,0.01,14,35
2401,0,0.01,1,35
1801,1,0.01,125,36
1801,1,0.01,1,36
1801,1,0.01,172,36
1801,1,0.01,28,36
1801,1,0.01,74,36
1861,1,0.01,126,36
1861,1,0.01,1,36
1861,1,0.01,161,36
1861,1,0.01,30,36
1861,1,0.01,72,36
1921,1,0.01,126,36
1921,1,0.01,2,36
1921,1,0.01,161,36
1921,1,0.01,30,36
1921,1,0.01,71,36
2401,1,0.01,68,36
2401,1,0.01,25,36
2401,1,0.01,5,36
2401,1,0.01,162,36
2401,1,0.01,30,36
2401,1,0.01,70,36
1801,1,0.01,39,37
1801,1,0.01,15,37
1801,1,0.01,14,37
1801,1,0.01,6,37
1801,1,0.01,32,37
1801,1,0.01,17,37
1801,1,0.01,53,37
1801,1,0.01,57,37
1801,1,0.01,27,37
1861,1,0.01,40,37
1861,1,0.01,14,37
1861,1,0.01,15,37
1861,1,0.01,16,37
1861,1,0.01,30,37
1861,1,0.01,19,37
1861,1,0.01,52,37
1861,1,0.01,57,37
1861,1,0.01,27,37
1921,1,0.01,41,37
1921,1,0.01,14,37
1921,1,0.01,15,37
1921,1,0.01,6,37
1921,1,0.01,29,37
1921,1,0.01,18,37
1921,1,0.01,52,37
1921,1,0.01,58,37
1921,1,0.01,27,37
2401,1,0.01,37,37
2401,1,0.01,17,37
2401,1,0.01,13,37
2401,1,0.01,6,37
2401,1,0.01,35,37
2401,1,0.01,16,37
2401,1,0.01,45,37
2401,1,0.01,74,37
2401,1,0.01,27,37
1801,1,0.01,217,38
1801,1,0.01,53,38
1801,1,0.01,170,38
1861,1,0.01,217,38
1861,1,0.01,52,38
1861,1,0.01,181,38
1921,1,0.01,217,38
1921,1,0.01,52,38
1921,1,0.01,171,38
2401,1,0.01,133,38
2401,1,0.01,5,38
2401,1,0.01,19,38
2401,1,0.01,12,38
2401,1,0.01,11,38
2401,1,0.01,43,38
2401,1,0.01,97,38
1801,1,0.01,125,39
1801,1,0.01,88,39
1801,1,0.01,12,39
1801,1,0.01,36,39
1801,1,0.01,12,39
1801,1,0.01,77,39
1861,1,0.01,125,39
1861,1,0.01,101,39
1861,1,0.01,9,39
1861,1,0.01,36,39
1861,1,0.01,23,39
1861,1,0.01,76,39
1921,1,0.01,125,39
1921,1,0.01,89,39
1921,1,0.01,11,39
1921,1,0.01,35,39
1921,1,0.01,15,39
1921,1,0.01,75,39
2401,1,0.01,84,39
2401,1,0.01,11,39
2401,1,0.01,102,39
2401,1,0.01,4,39
2401,1,0.01,39,39
2401,1,0.01,12,39
2401,1,0.01,78,39
1801,1,0.01,1,40
1801,1,0.01,7,40
1801,1,0.01,95,40
1801,1,0.01,31,40
1801,1,0.01,125,40
1801,1,0.01,71,40
1861,1,0.01,1,40
1861,1,0.01,7,40
1861,1,0.01,85,40
1861,1,0.01,31,40
1861,1,0.01,1,40
1861,1,0.01,124,40
1861,1,0.01,71,40
1921,1,0.01,1,40
1921,1,0.01,7,40
1921,1,0.01,85,40
1921,1,0.01,31,40
1921,1,0.01,1,40
1921,1,0.01,124,40
1921,1,0.01,71,40
2401,1,0.01,1,40
2401,1,0.01,3,40
2401,1,0.01,91,40
2401,1,0.01,29,40
2401,1,0.01,3,40
2401,1,0.01,120,40
2401,1,0.01,3,40
2401,1,0.01,50,40
1801,4,0.01,61,41
1801,4,0.01,7,41
1801,4,0.01,1,41
1801,4,0.01,42,41
1801,4,0.01,52,41
1801,4,0.01,130,41
1801,4,0.01,2,41
1801,4,0.01,5,41
1861,4,0.01,60,41
1861,4,0.01,6,41
1861,4,0.01,3,41
1861,4,0.01,41,41
1861,4,0.01,53,41
1861,4,0.01,68,41
1861,4,0.01,32,41
1861,4,0.01,2,41
1861,4,0.01,5,41
1921,4,0.01,60,41
1921,4,0.01,6,41
1921,4,0.01,3,41
1921,4,0.01,40,41
1921,4,0.01,54,41
1921,4,0.01,70,41
1921,4,0.01,29,41
1921,4,0.01,4,41
1921,4,0.01,4,41
2401,4,0.01,37,41
2401,4,0.01,1,41
2401,4,0.01,5,41
2401,4,0.01,14,41
2401,4,0.01,2,41
2401,4,0.01,56,41
2401,4,0.01,52,41
2401,4,0.01,32,41
2401,4,0.01,4,41
2401,4,0.01,7,41
1801,4,0.01,28,42
1801,4,0.01,4,42
1801,4,0.01,114,42
1801,4,0.01,27,42
1801,4,0.01,207,42
1861,4,0.01,27,42
1861,4,0.01,14,42
1861,4,0.01,115,42
1861,4,0.01,28,42
1861,4,0.01,126,42
1861,4,0.01,50,42
1921,4,0.01,27,42
1921,4,0.01,5,42
1921,4,0.01,113,42
1921,4,0.01,28,42
1921,4,0.01,105,42
1921,4,0.01,2,42
1921,4,0.01,50,42
2401,4,0.01,28,42
2401,4,0.01,15,42
2401,4,0.01,13,42
2401,4,0.01,10,42
2401,4,0.01,33,42
2401,4,0.01,9,42
2401,4,0.01,1,42
2401,4,0.01,52,42
2401,4,0.01,30,42
2401,4,0.01,24,42
2401,4,0.01,5,42
1801,4,0.01,4,43
1801,4,0.01,1,43
1801,4,0.01,74,43
1801,4,0.01,217,43
1801,4,0.01,94,43
1861,4,0.01,2,43
1861,4,0.01,3,43
1861,4,0.01,6,43
1861,4,0.01,37,43
1861,4,0.01,207,43
1861,4,0.01,95,43
1921,4,0.01,2,43
1921,4,0.01,3,43
1921,4,0.01,6,43
1921,4,0.01,37,43
1921,4,0.01,209,43
1921,4,0.01,93,43
2401,4,0.01,4,43
2401,4,0.01,2,43
2401,4,0.01,12,43
2401,4,0.01,6,43
2401,4,0.01,24,43
2401,4,0.01,42,43
2401,4,0.01,98,43
2401,4,0.01,92,43
1801,4,0.01,98,44
1801,4,0.01,15,44
1801,4,0.01,95,44
1801,4,0.01,6,44
1801,4,0.01,119,44
1801,4,0.01,17,44
1861,4,0.01,98,44
1861,4,0.01,15,44
1861,4,0.01,96,44
1861,4,0.01,4,44
1861,4,0.01,119,44
1861,4,0.01,18,44
1921,4,0.01,19,44
1921,4,0.01,49,44
1921,4,0.01,15,44
1921,4,0.01,98,44
1921,4,0.01,3,44
1921,4,0.01,118,44
1921,4,0.01,18,44
2401,4,0.01,23,44
2401,4,0.01,46,44
2401,4,0.01,12,44
2401,4,0.01,61,44
2401,4,0.01,16,44
2401,4,0.01,8,44
2401,4,0.01,1,44
2401,4,0.01,11,44
2401,4,0.01,12,44
2401,4,0.01,5,44
2401,4,0.01,15,44
1801,4,0.01,13,45
1801,4,0.01,18,45
1801,4,0.01,5,45
1801,4,0.01,80,45
1801,4,0.01,91,45
1801,4,0.01,9,45
1801,4,0.01,31,45
1801,4,0.01,53,45
1861,4,0.01,12,45
1861,4,0.01,20,45
1861,4,0.01,3,45
1861,4,0.01,71,45
1861,4,0.01,33,45
1861,4,0.01,30,45
1861,4,0.01,7,45
1861,4,0.01,30,45
1861,4,0.01,25,45
1861,4,0.01,9,45
1921,4,0.01,12,45
1921,4,0.01,18,45
1921,4,0.01,6,45
1921,4,0.01,69,45
1921,4,0.01,35,45
1921,4,0.01,31,45
1921,4,0.01,3,45
1921,4,0.01,9,45
1921,4,0.01,3,45
1921,4,0.01,27,45
1921,4,0.01,7,45
2401,4,0.01,12,45
2401,4,0.01,21,45
2401,4,0.01,48,45
2401,4,0.01,6,45
2401,4,0.01,31,45
2401,4,0.01,28,45
2401,4,0.01,9,45
2401,4,0.01,3,45
2401,4,0.01,1,45
2401,4,0.01,25,45
2401,4,0.01,6,45
1801,10,0.01,1,46
1801,10,0.01,62,46
1801,10,0.01,92,46
1801,10,0.01,18,46
1801,10,0.01,38,46
1801,10,0.01,3,46
1801,10,0.01,78,46
1801,10,0.01,8,46
1861,10,0.01,1,46
1861,10,0.01,43,46
1861,10,0.01,91,46
1861,10,0.01,8,46
1861,10,0.01,37,46
1861,10,0.01,4,46
1861,10,0.01,77,46
1861,10,0.01,19,46
1921,10,0.01,1,46
1921,10,0.01,44,46
1921,10,0.01,90,46
1921,10,0.01,8,46
1921,10,0.01,37,46
1921,10,0.01,3,46
1921,10,0.01,79,46
1921,10,0.01,8,46
2401,10,0.01,4,46
2401,10,0.01,4,46
2401,10,0.01,5,46
2401,10,0.01,71,46
2401,10,0.01,7,46
2401,10,0.01,2,46
2401,10,0.01,38,46
2401,10,0.01,1,46
2401,10,0.01,3,46
2401,10,0.01,13,46
2401,10,0.01,1,46
2401,10,0.01,11,46
1801,10,0.01,25,47
1801,10,0.01,18,47
1801,10,0.01,19,47
1801,10,0.01,2,47
1801,10,0.01,4,47
1801,10,0.01,9,47
1801,10,0.01,229,47
1801,10,0.01,4,47
1861,10,0.01,27,47
1861,10,0.01,16,47
1861,10,0.01,28,47
1861,10,0.01,1,47
1861,10,0.01,6,47
1861,10,0.01,19,47
1861,10,0.01,169,47
1861,10,0.01,4,47
1921,10,0.01,27,47
1921,10,0.01,15,47
1921,10,0.01,18,47
1921,10,0.01,1,47
1921,10,0.01,7,47
1921,10,0.01,20,47
1921,10,0.01,169,47
1921,10,0.01,3,47
2401,10,0.01,2,47
2401,10,0.01,2,47
2401,10,0.01,16,47
2401,10,0.01,16,47
2401,10,0.01,3,47
2401,10,0.01,2,47
2401,10,0.01,7,47
2401,10,0.01,17,47
2401,10,0.01,17,47
2401,10,0.01,3,47
2401,10,0.01,10,47
2401,10,0.01,2,47
2401,10,0.01,42,47
2401,10,0.01,1,47
1801,10,0.01,93,48
1801,10,0.01,30,48
1801,10,0.01,110,48
1801,10,0.01,39,48
1801,10,0.01,14,48
1801,10,0.01,74,48
1861,10,0.01,94,48
1861,10,0.01,30,48
1861,10,0.01,108,48
1861,10,0.01,40,48
1861,10,0.01,14,48
1861,10,0.01,64,48
1921,10,0.01,31,48
1921,10,0.01,33,48
1921,10,0.01,31,48
1921,10,0.01,107,48
1921,10,0.01,6,48
1921,10,0.01,4,48
1921,10,0.01,13,48
1921,10,0.01,40,48
1921,10,0.01,5,48
2401,10,0.01,30,48
2401,10,0.01,32,48
2401,10,0.01,10,48
2401,10,0.01,7,48
2401,10,0.01,41,48
2401,10,0.01,32,48
2401,10,0.01,1,48
2401,10,0.01,5,48
2401,10,0.01,18,48
2401,10,0.01,3,48
2401,10,0.01,10,48
2401,10,0.01,1,48
1801,10,0.01,11,49
1801,10,0.01,17,49
1801,10,0.01,5,49
1801,10,0.01,56,49
1801,10,0.01,72,49
1801,10,0.01,52,49
1801,10,0.01,2,49
1801,10,0.01,15,49
1801,10,0.01,30,49
1861,10,0.01,12,49
1861,10,0.01,16,49
1861,10,0.01,5,49
1861,10,0.01,55,49
1861,10,0.01,72,49
1861,10,0.01,17,49
1861,10,0.01,6,49
1861,10,0.01,1,49
1861,10,0.01,16,49
1861,10,0.01,30,49
1921,10,0.01,13,49
1921,10,0.01,15,49
1921,10,0.01,4,49
1921,10,0.01,56,49
1921,10,0.01,72,49
1921,10,0.01,16,49
1921,10,0.01,7,49
1921,10,0.01,1,49
1921,10,0.01,14,49
1921,10,0.01,32,49
2401,10,0.01,13,49
2401,10,0.01,12,49
2401,10,0.01,5,49
2401,10,0.01,12,49
2401,10,0.01,2,49
2401,10,0.01,7,49
2401,10,0.01,26,49
2401,10,0.01,2,49
2401,10,0.01,7,49
2401,10,0.01,12,49
2401,10,0.01,16,49
2401,10,0.01,3,49
2401,10,0.01,8,49
2401,10,0.01,35,49
1801,10,0.01,48,50
1801,10,0.01,14,50
1801,10,0.01,12,50
1801,10,0.01,83,50
1801,10,0.01,111,50
1801,10,0.01,64,50
1801,10,0.01,8,50
1861,10,0.01,50,50
1861,10,0.01,12,50
1861,10,0.01,10,50
1861,10,0.01,16,50
1861,10,0.01,39,50
1861,10,0.01,111,50
1861,10,0.01,4,50
1861,10,0.01,20,50
1861,10,0.01,8,50
1921,10,0.01,50,50
1921,10,0.01,11,50
1921,10,0.01,12,50
1921,10,0.01,16,50
1921,10,0.01,39,50
1921,10,0.01,100,50
1921,10,0.01,4,50
1921,10,0.01,19,50
1921,10,0.01,9,50
2401,10,0.01,29,50
2401,10,0.01,9,50
2401,10,0.01,1,50
2401,10,0.01,8,50
2401,10,0.01,24,50
2401,10,0.01,9,50
2401,10,0.01,6,50
2401,10,0.01,6,50
2401,10,0.01,8,50
2401,10,0.01,29,50
2401,10,0.01,5,50
2401,10,0.01,15,50
2401,10,0.01,11,50
1801,25,0.01,50,51
1801,25,0.01,5,51
1801,25,0.01,106,51
1801,25,0.01,47,51
1801,25,0.01,172,51
1861,25,0.01,15,51
1861,25,0.01,5,51
1861,25,0.01,4,51
1861,25,0.01,39,51
1861,25,0.01,11,51
1861,25,0.01,6,51
1861,25,0.01,50,51
1861,25,0.01,125,51
1861,25,0.01,15,51
1921,25,0.01,14,51
1921,25,0.01,6,51
1921,25,0.01,4,51
1921,25,0.01,8,51
1921,25,0.01,12,51
1921,25,0.01,9,51
1921,25,0.01,6,51
1921,25,0.01,49,51
1921,25,0.01,7,51
1921,25,0.01,89,51
1921,25,0.01,16,51
2401,25,0.01,17,51
2401,25,0.01,8,51
2401,25,0.01,10,51
2401,25,0.01,7,51
2401,25,0.01,7,51
2401,25,0.01,21,51
2401,25,0.01,7,51
2401,25,0.01,12,51
2401,25,0.01,10,51
2401,25,0.01,5,51
2401,25,0.01,29,51
2401,25,0.01,6,51
2401,25,0.01,1,51
1801,25,0.01,34,52
1801,25,0.01,85,52
1801,25,0.01,14,52
1801,25,0.01,15,52
1801,25,0.01,129,52
1801,25,0.01,19,52
1801,25,0.01,24,52
1861,25,0.01,34,52
1861,25,0.01,42,52
1861,25,0.01,13,52
1861,25,0.01,14,52
1861,25,0.01,15,52
1861,25,0.01,106,52
1861,25,0.01,3,52
1861,25,0.01,18,52
1861,25,0.01,25,52
1921,25,0.01,4,52
1921,25,0.01,1,52
1921,25,0.01,42,52
1921,25,0.01,12,52
1921,25,0.01,12,52
1921,25,0.01,25,52
1921,25,0.01,80,52
1921,25,0.01,8,52
1921,25,0.01,3,52
1921,25,0.01,17,52
1921,25,0.01,26,52
2401,25,0.01,2,52
2401,25,0.01,8,52
2401,25,0.01,12,52
2401,25,0.01,3,52
2401,25,0.01,6,52
2401,25,0.01,21,52
2401,25,0.01,8,52
2401,25,0.01,15,52
2401,25,0.01,27,52
2401,25,0.01,4,52
2401,25,0.01,18,52
2401,25,0.01,19,52
2401,25,0.01,3,52
1801,25,0.01,42,53
1801,25,0.01,6,53
1801,25,0.01,165,53
1801,25,0.01,68,53
1801,25,0.01,109,53
1861,25,0.01,19,53
1861,25,0.01,4,53
1861,25,0.01,6,53
1861,25,0.01,163,53
1861,25,0.01,60,53
1861,25,0.01,19,53
1861,25,0.01,59,53
1921,25,0.01,21,53
1921,25,0.01,1,53
1921,25,0.01,7,53
1921,25,0.01,162,53
1921,25,0.01,60,53
1921,25,0.01,18,53
1921,25,0.01,29,53
1921,25,0.01,2,53
2401,25,0.01,3,53
2401,25,0.01,3,53
2401,25,0.01,5,53
2401,25,0.01,28,53
2401,25,0.01,3,53
2401,25,0.01,3,53
2401,25,0.01,2,53
2401,25,0.01,6,53
2401,25,0.01,1,53
2401,25,0.01,8,53
2401,25,0.01,7,53
2401,25,0.01,20,53
2401,25,0.01,1,53
1801,25,0.01,153,54
1801,25,0.01,35,54
1801,25,0.01,2,54
1801,25,0.01,9,54
1801,25,0.01,42,54
1801,25,0.01,1,54
1801,25,0.01,8,54
1801,25,0.01,9,54
1801,25,0.01,11,54
1861,25,0.01,31,54
1861,25,0.01,2,54
1861,25,0.01,61,54
1861,25,0.01,25,54
1861,25,0.01,10,54
1861,25,0.01,41,54
1861,25,0.01,1,54
1861,25,0.01,19,54
1861,25,0.01,8,54
1861,25,0.01,22,54
1921,25,0.01,9,54
1921,25,0.01,15,54
1921,25,0.01,21,54
1921,25,0.01,8,54
1921,25,0.01,26,54
1921,25,0.01,1,54
1921,25,0.01,8,54
1921,25,0.01,2,54
1921,25,0.01,41,54
1921,25,0.01,9,54
1921,25,0.01,10,54
2401,25,0.01,2,54
2401,25,0.01,8,54
2401,25,0.01,18,54
2401,25,0.01,17,54
2401,25,0.01,6,54
2401,25,0.01,6,54
2401,25,0.01,2,54
2401,25,0.01,8,54
2401,25,0.01,4,54
2401,25,0.01,36,54
2401,25,0.01,6,54
2401,25,0.01,8,54
2401,25,0.01,9,54
1801,25,0.01,7,55
1801,25,0.01,3,55
1801,25,0.01,6,55
1801,25,0.01,83,55
1801,25,0.01,20,55
1801,25,0.01,79,55
1801,25,0.01,12,55
1801,25,0.01,80,55
1861,25,0.01,7,55
1861,25,0.01,3,55
1861,25,0.01,7,55
1861,25,0.01,21,55
1861,25,0.01,31,55
1861,25,0.01,19,55
1861,25,0.01,19,55
1861,25,0.01,32,55
1861,25,0.01,12,55
1861,25,0.01,49,55
1861,25,0.01,10,55
1921,25,0.01,4,55
1921,25,0.01,6,55
1921,25,0.01,8,55
1921,25,0.01,20,55
1921,25,0.01,31,55
1921,25,0.01,20,55
1921,25,0.01,17,55
1921,25,0.01,35,55
1921,25,0.01,10,55
1921,25,0.01,49,55
2401,25,0.01,4,55
2401,25,0.01,6,55
2401,25,0.01,6,55
2401,25,0.01,24,55
2401,25,0.01,8,55
2401,25,0.01,23,55
2401,25,0.01,16,55
2401,25,0.01,1,55
2401,25,0.01,13,55
2401,25,0.01,5,55
2401,25,0.01,5,55
2401,25,0.01,14,55
2401,25,0.01,5,55
1801,50,0.01,24,56
1801,50,0.01,94,56
1801,50,0.01,144,56
1801,50,0.01,148,56
1861,50,0.01,24,56
1861,50,0.01,66,56
1861,50,0.01,8,56
1861,50,0.01,7,56
1861,50,0.01,26,56
1861,50,0.01,61,56
1861,50,0.01,41,56
1861,50,0.01,3,56
1861,50,0.01,54,56
1921,50,0.01,23,56
1921,50,0.01,77,56
1921,50,0.01,5,56
1921,50,0.01,10,56
1921,50,0.01,16,56
1921,50,0.01,61,56
1921,50,0.01,41,56
1921,50,0.01,3,56
1921,50,0.01,13,56
1921,50,0.01,11,56
2401,50,0.01,23,56
2401,50,0.01,3,56
2401,50,0.01,6,56
2401,50,0.01,3,56
2401,50,0.01,10,56
2401,50,0.01,15,56
2401,50,0.01,19,56
2401,50,0.01,17,56
2401,50,0.01,5,56
2401,50,0.01,1,56
2401,50,0.01,4,56
2401,50,0.01,2,56
2401,50,0.01,2,56
2401,50,0.01,10,56
1801,50,0.01,27,57
1801,50,0.01,80,57
1801,50,0.01,3,57
1801,50,0.01,41,57
1801,50,0.01,21,57
1801,50,0.01,92,57
1801,50,0.01,34,57
1801,50,0.01,2,57
1861,50,0.01,1,57
1861,50,0.01,6,57
1861,50,0.01,40,57
1861,50,0.01,10,57
1861,50,0.01,2,57
1861,50,0.01,12,57
1861,50,0.01,1,57
1861,50,0.01,17,57
1861,50,0.01,60,57
1861,50,0.01,3,57
1861,50,0.01,26,57
1861,50,0.01,2,57
1921,50,0.01,1,57
1921,50,0.01,6,57
1921,50,0.01,39,57
1921,50,0.01,11,57
1921,50,0.01,3,57
1921,50,0.01,9,57
1921,50,0.01,3,57
1921,50,0.01,20,57
1921,50,0.01,15,57
1921,50,0.01,12,57
1921,50,0.01,3,57
1921,50,0.01,3,57
1921,50,0.01,1,57
1921,50,0.01,14,57
2401,50,0.01,3,57
2401,50,0.01,8,57
2401,50,0.01,11,57
2401,50,0.01,3,57
2401,50,0.01,11,57
2401,50,0.01,2,57
2401,50,0.01,25,57
2401,50,0.01,21,57
2401,50,0.01,17,57
2401,50,0.01,2,57
2401,50,0.01,5,57
1801,50,0.01,4,58
1801,50,0.01,35,58
1801,50,0.01,29,58
1801,50,0.01,98,58
1801,50,0.01,152,58
1801,50,0.01,42,58
1861,50,0.01,4,58
1861,50,0.01,7,58
1861,50,0.01,8,58
1861,50,0.01,5,58
1861,50,0.01,5,58
1861,50,0.01,15,58
1861,50,0.01,30,58
1861,50,0.01,3,58
1861,50,0.01,67,58
1861,50,0.01,55,58
1861,50,0.01,31,58
1921,50,0.01,5,58
1921,50,0.01,5,58
1921,50,0.01,14,58
1921,50,0.01,3,58
1921,50,0.01,18,58
1921,50,0.01,29,58
1921,50,0.01,4,58
1921,50,0.01,31,58
1921,50,0.01,5,58
1921,50,0.01,55,58
1921,50,0.01,31,58
2401,50,0.01,1,58
2401,50,0.01,14,58
2401,50,0.01,7,58
2401,50,0.01,2,58
2401,50,0.01,12,58
2401,50,0.01,10,58
2401,50,0.01,2,58
2401,50,0.01,3,58
2401,50,0.01,3,58
2401,50,0.01,5,58
2401,50,0.01,11,58
2401,50,0.01,9,58
2401,50,0.01,2,58
2401,50,0.01,2,58
2401,50,0.01,12,58
1801,50,0.01,31,59
1801,50,0.01,29,59
1801,50,0.01,3,59
1801,50,0.01,47,59
1801,50,0.01,36,59
1801,50,0.01,19,59
1801,50,0.01,155,59
1861,50,0.01,3,59
1861,50,0.01,8,59
1861,50,0.01,1,59
1861,50,0.01,8,59
1861,50,0.01,3,59
1861,50,0.01,13,59
1861,50,0.01,4,59
1861,50,0.01,35,59
1861,50,0.01,20,59
1861,50,0.01,33,59
1861,50,0.01,7,59
1861,50,0.01,55,59
1921,50,0.01,3,59
1921,50,0.01,8,59
1921,50,0.01,9,59
1921,50,0.01,3,59
1921,50,0.01,14,59
1921,50,0.01,3,59
1921,50,0.01,14,59
1921,50,0.01,21,59
1921,50,0.01,9,59
1921,50,0.01,5,59
1921,50,0.01,6,59
1921,50,0.01,35,59
2401,50,0.01,1,59
2401,50,0.01,2,59
2401,50,0.01,1,59
2401,50,0.01,4,59
2401,50,0.01,6,59
2401,50,0.01,1,59
2401,50,0.01,2,59
2401,50,0.01,17,59
2401,50,0.01,1,59
2401,50,0.01,25,59
2401,50,0.01,13,59
2401,50,0.01,5,59
2401,50,0.01,8,59
2401,50,0.01,19,59
2401,50,0.01,2,59
2401,50,0.01,3,59
1801,50,0.01,64,60
1801,50,0.01,3,60
1801,50,0.01,5,60
1801,50,0.01,190,60
1801,50,0.01,22,60
1801,50,0.01,46,60
1861,50,0.01,13,60
1861,50,0.01,20,60
1861,50,0.01,6,60
1861,50,0.01,3,60
1861,50,0.01,1,60
1861,50,0.01,77,60
1861,50,0.01,1,60
1861,50,0.01,9,60
1861,50,0.01,22,60
1861,50,0.01,22,60
1861,50,0.01,6,60
1861,50,0.01,10,60
1921,50,0.01,12,60
1921,50,0.01,20,60
1921,50,0.01,8,60
1921,50,0.01,1,60
1921,50,0.01,1,60
1921,50,0.01,4,60
1921,50,0.01,23,60
1921,50,0.01,2,60
1921,50,0.01,9,60
1921,50,0.01,21,60
1921,50,0.01,25,60
1921,50,0.01,4,60
1921,50,0.01,10,60
2401,50,0.01,14,60
2401,50,0.01,15,60
2401,50,0.01,6,60
2401,50,0.01,4,60
2401,50,0.01,4,60
2401,50,0.01,2,60
2401,50,0.01,24,60
2401,50,0.01,1,60
2401,50,0.01,11,60
2401,50,0.01,1,60
2401,50,0.01,15,60
2401,50,0.01,6,60
2401,50,0.01,3,60
2401,50,0.01,4,60
2401,50,0.01,10,60
1801,0,0.1,42,61
1801,0,0.1,218,61
1801,0,0.1,46,61
1801,0,0.1,25,61
1801,0,0.1,3,61
1801,0,0.1,16,61
1861,0,0.1,43,61
1861,0,0.1,210,61
1861,0,0.1,58,61
1861,0,0.1,22,61
1861,0,0.1,12,61
1861,0,0.1,5,61
1921,0,0.1,48,61
1921,0,0.1,210,61
1921,0,0.1,52,61
1921,0,0.1,21,61
1921,0,0.1,17,61
1921,0,0.1,2,61
2401,0,0.1,56,61
2401,0,0.1,203,61
2401,0,0.1,49,61
2401,0,0.1,27,61
2401,0,0.1,29,61
2401,0,0.1,6,61
1801,0,0.1,13,62
1801,0,0.1,51,62
1801,0,0.1,145,62
1801,0,0.1,5,62
1801,0,0.1,115,62
1801,0,0.1,31,62
1861,0,0.1,13,62
1861,0,0.1,53,62
1861,0,0.1,140,62
1861,0,0.1,5,62
1861,0,0.1,116,62
1861,0,0.1,23,62
1921,0,0.1,13,62
1921,0,0.1,54,62
1921,0,0.1,139,62
1921,0,0.1,8,62
1921,0,0.1,115,62
1921,0,0.1,21,62
2401,0,0.1,8,62
2401,0,0.1,91,62
2401,0,0.1,123,62
2401,0,0.1,3,62
2401,0,0.1,111,62
2401,0,0.1,24,62
1801,0,0.1,64,63
1801,0,0.1,9,63
1801,0,0.1,26,63
1801,0,0.1,40,63
1801,0,0.1,43,63
1801,0,0.1,117,63
1801,0,0.1,21,63
1861,0,0.1,64,63
1861,0,0.1,6,63
1861,0,0.1,29,63
1861,0,0.1,41,63
1861,0,0.1,42,63
1861,0,0.1,118,63
1861,0,0.1,20,63
1921,0,0.1,66,63
1921,0,0.1,7,63
1921,0,0.1,25,63
1921,0,0.1,52,63
1921,0,0.1,38,63
1921,0,0.1,123,63
1921,0,0.1,19,63
2401,0,0.1,62,63
2401,0,0.1,21,63
2401,0,0.1,29,63
2401,0,0.1,37,63
2401,0,0.1,28,63
2401,0,0.1,118,63
2401,0,0.1,35,63
1801,0,0.1,93,64
1801,0,0.1,170,64
1801,0,0.1,6,64
1801,0,0.1,2,64
1801,0,0.1,35,64
1801,0,0.1,4,64
1801,0,0.1,10,64
1861,0,0.1,91,64
1861,0,0.1,175,64
1861,0,0.1,4,64
1861,0,0.1,1,64
1861,0,0.1,46,64
1861,0,0.1,6,64
1861,0,0.1,7,64
1921,0,0.1,92,64
