fraction_exposure,fold,id
0.0314,100,689
0.0444,100,690
0.0364,100,691
0.038,100,692
0.035,100,693
0.038,100,694
0.0378,100,695
0.0664,100,696
0.0234,100,697
0.0542,100,698
0.0424,100,699
0.0272,100,700
0.0572,200,701
0.0264,200,702
0.0304,200,703
0.0328,200,704
0.0518,200,705
0.0266,200,706
0.0296,200,707
0.0298,200,708
0.0234,200,709
0.0408,200,710
0.0338,200,711
0.0146,200,712
0.0296,200,713
0.0336,200,714
0.019,200,715
0.023,200,716
0.0224,200,717
0.0146,200,718
0.0316,200,719
0.0148,200,720
0.0228,200,721
0.0446,200,722
0.0414,200,723
0.0406,200,724
0.0226,200,725
0.0246,200,726
0.0458,200,727
0.048,200,728
0.0296,200,729
0.027,200,730
0.0382,200,731
0.0484,200,732
0.0264,200,733
0.031,200,734
0.03,200,735
0.0396,200,736
0.0222,200,737
0.0194,200,738
0.0152,200,739
0.043,200,740
0.0328,200,741
0.0144,200,742
0.0326,200,743
0.049,200,744
0.0524,200,745
0.0302,200,746
0.0146,200,747
0.0078,200,748
0.0338,200,749
0.031,200,750
0.0224,200,751
0.0308,200,752
0.034,200,753
0.0074,200,754
0.0484,200,755
0.0226,200,756
0.0254,200,757
0.0502,200,758
0.0192,200,759
0.0338,200,760
0.042,200,761
0.0412,200,762
0.026,200,763
0.0264,200,764
0.0268,200,765
0.0312,200,766
0.0506,200,767
0.0362,200,768
0.0348,200,769
0.0222,200,770
0.0378,200,771
0.0692,200,772
0.0294,200,773
0.0318,200,774
0.0376,200,775
0.0232,200,776
0.0532,200,777
0.019,200,778
0.0108,200,779
0.042,200,780
0.0228,200,781
0.0344,200,782
0.0154,200,783
0.046,200,784
0.029,200,785
0.026,200,786
0.0264,200,787
0.015,200,788
0.0496,200,789
0.0388,200,790
0.0368,200,791
0.041,200,792
0.0344,200,793
0.03,200,794
0.0352,200,795
0.0424,200,796
0.0196,200,797
0.0188,200,798
0.0306,200,799
0.032,200,800
