fraction_exposure,fold,id
0.227,10,375
0.2576,10,376
0.2364,10,377
0.319,10,378
0.2866,10,379
0.27,10,380
0.2374,10,381
0.2838,10,382
0.2654,10,383
0.2212,10,384
0.2852,10,385
0.289,10,386
0.276,10,387
0.2644,10,388
0.2118,10,389
0.3,10,390
0.271,10,391
0.271,10,392
0.215,10,393
0.2546,10,394
0.2548,10,395
0.3094,10,396
0.248,10,397
0.2594,10,398
0.2128,10,399
0.2826,10,400
0.0998,25,401
0.1316,25,402
0.1822,25,403
0.0976,25,404
0.1058,25,405
0.193,25,406
0.1258,25,407
0.1396,25,408
0.0952,25,409
0.1794,25,410
0.1696,25,411
0.0872,25,412
0.1114,25,413
0.1082,25,414
0.0972,25,415
0.1396,25,416
0.1304,25,417
0.1166,25,418
0.1246,25,419
0.1514,25,420
0.1272,25,421
0.1288,25,422
0.1238,25,423
0.114,25,424
0.1158,25,425
0.0932,25,426
0.166,25,427
0.1482,25,428
0.1084,25,429
0.0928,25,430
0.0918,25,431
0.092,25,432
0.1444,25,433
0.1652,25,434
0.1374,25,435
0.1192,25,436
0.1138,25,437
0.1286,25,438
0.1186,25,439
0.1322,25,440
0.1108,25,441
0.1108,25,442
0.124,25,443
0.1466,25,444
0.1066,25,445
0.153,25,446
0.1052,25,447
0.1204,25,448
0.0978,25,449
0.1102,25,450
0.1022,25,451
0.1162,25,452
0.1418,25,453
0.1206,25,454
0.143,25,455
0.1052,25,456
0.113,25,457
0.0918,25,458
0.1338,25,459
0.1318,25,460
0.1484,25,461
0.1286,25,462
0.1152,25,463
0.1104,25,464
0.1148,25,465
0.1046,25,466
0.1362,25,467
0.1146,25,468
0.1494,25,469
0.131,25,470
0.1534,25,471
0.1014,25,472
0.1548,25,473
0.1208,25,474
0.1296,25,475
0.1238,25,476
0.1114,25,477
0.1152,25,478
0.1406,25,479
0.127,25,480
0.1192,25,481
0.1032,25,482
0.1688,25,483
0.1022,25,484
0.136,25,485
0.0922,25,486
0.1328,25,487
0.1284,25,488
0.1278,25,489
0.1096,25,490
0.1918,25,491
0.1178,25,492
0.14,25,493
0.092,25,494
0.1508,25,495
0.1222,25,496
0.144,25,497
0.1002,25,498
0.132,25,499
0.0966,25,500
0.0786,50,501
0.0596,50,502
0.0668,50,503
0.0666,50,504
0.0582,50,505
0.0422,50,506
0.0716,50,507
0.0756,50,508
0.1006,50,509
0.0436,50,510
0.08,50,511
0.0744,50,512
0.0504,50,513
0.0582,50,514
0.0506,50,515
0.0874,50,516
0.0708,50,517
0.0542,50,518
0.0538,50,519
0.0686,50,520
0.0572,50,521
0.0826,50,522
0.0802,50,523
0.08,50,524
0.0606,50,525
0.0618,50,526
0.0872,50,527
0.0726,50,528
0.0378,50,529
0.0818,50,530
0.0868,50,531
0.0604,50,532
0.0492,50,533
0.0498,50,534
0.0566,50,535
0.0572,50,536
0.0516,50,537
0.046,50,538
0.0732,50,539
0.0796,50,540
0.0778,50,541
0.0582,50,542
0.0528,50,543
0.074,50,544
0.0968,50,545
0.0844,50,546
0.0422,50,547
0.0732,50,548
0.0482,50,549
0.0738,50,550
0.0508,50,551
0.063,50,552
0.0588,50,553
0.072,50,554
0.0552,50,555
0.0518,50,556
0.0594,50,557
0.089,50,558
0.0724,50,559
0.0786,50,560
0.0608,50,561
0.0906,50,562
0.0822,50,563
0.046,50,564
0.089,50,565
0.0796,50,566
0.0752,50,567
0.0588,50,568
0.0658,50,569
0.0754,50,570
0.1156,50,571
0.0706,50,572
0.0636,50,573
0.1006,50,574
0.0924,50,575
0.0642,50,576
0.0698,50,577
0.0844,50,578
0.0668,50,579
0.0454,50,580
0.0774,50,581
0.0674,50,582
0.0668,50,583
0.0388,50,584
0.0608,50,585
0.0568,50,586
0.0658,50,587
0.0744,50,588
0.0586,50,589
0.067,50,590
0.0546,50,591
0.0828,50,592
0.0312,50,593
0.0674,50,594
0.0584,50,595
0.0746,50,596
0.066,50,597
0.0388,50,598
0.0992,50,599
0.0656,50,600
0.0592,100,601
0.0474,100,602
0.0658,100,603
0.0376,100,604
0.0498,100,605
0.0566,100,606
0.0364,100,607
0.0486,100,608
0.0338,100,609
0.0562,100,610
0.0568,100,611
0.0434,100,612
0.0584,100,613
0.0492,100,614
0.0462,100,615
0.0386,100,616
0.047,100,617
0.0514,100,618
0.0278,100,619
0.0322,100,620
0.0346,100,621
0.0578,100,622
0.0518,100,623
0.0398,100,624
0.044,100,625
0.0504,100,626
0.048,100,627
0.0342,100,628
0.0204,100,629
0.0386,100,630
0.0578,100,631
0.0446,100,632
0.0494,100,633
0.047,100,634
0.0396,100,635
0.0416,100,636
0.0702,100,637
0.0482,100,638
0.0348,100,639
0.0166,100,640
0.0552,100,641
0.053,100,642
0.027,100,643
0.0532,100,644
0.0498,100,645
0.0558,100,646
0.059,100,647
0.0228,100,648
0.032,100,649
0.0346,100,650
0.039,100,651
0.0486,100,652
0.0498,100,653
0.0514,100,654
0.0594,100,655
0.0434,100,656
0.0704,100,657
0.0498,100,658
0.0386,100,659
0.0202,100,660
0.0282,100,661
0.0504,100,662
0.0586,100,663
0.0524,100,664
0.046,100,665
0.0446,100,666
0.0478,100,667
0.0308,100,668
0.0364,100,669
0.0552,100,670
0.0428,100,671
0.0546,100,672
0.0562,100,673
0.0348,100,674
0.039,100,675
0.0448,100,676
0.0424,100,677
0.0512,100,678
0.0586,100,679
0.0374,100,680
0.0574,100,681
0.0278,100,682
0.0552,100,683
0.0428,100,684
0.0228,100,685
0.038,100,686
0.0686,100,687
0.0388,100,688
0.057,100,689
0.064,100,690
0.027,100,691
0.0264,100,692
0.046,100,693
0.0604,100,694
0.0718,100,695
0.0486,100,696
0.0346,100,697
0.0416,100,698
0.0342,100,699
0.0448,100,700
0.0452,200,701
0.0224,200,702
0.03,200,703
0.0112,200,704
0.049,200,705
0.0306,200,706
0.0304,200,707
0.0356,200,708
0.027,200,709
0.026,200,710
0.0274,200,711
0.0344,200,712
0.015,200,713
0.0074,200,714
0.041,200,715
0.0292,200,716
0.0146,200,717
0.0308,200,718
0.0312,200,719
0.0188,200,720
0.0382,200,721
0.0336,200,722
0.0152,200,723
0.015,200,724
0.0272,200,725
0.0334,200,726
0.0158,200,727
0.0304,200,728
0.0258,200,729
0.0414,200,730
0.0376,200,731
0.0224,200,732
0.0148,200,733
0.034,200,734
0.0222,200,735
0.0296,200,736
0.0196,200,737
0.0378,200,738
0.0382,200,739
0.0226,200,740
0.0334,200,741
0.0344,200,742
0.0466,200,743
0.0228,200,744
0.0418,200,745
0.0336,200,746
0.0258,200,747
0.0228,200,748
0.0156,200,749
0.0224,200,750
0.0308,200,751
0.0438,200,752
0.0258,200,753
0.045,200,754
0.0342,200,755
0.0266,200,756
0.0302,200,757
0.026,200,758
0.0366,200,759
0.0224,200,760
0.034,200,761
0.019,200,762
0.0186,200,763
0.0386,200,764
0.0184,200,765
0.0334,200,766
0.0266,200,767
0.015,200,768
0.0376,200,769
0.019,200,770
0.0342,200,771
0.0336,200,772
0.0414,200,773
0.019,200,774
0.0182,200,775
0.0336,200,776
0.0224,200,777
0.0188,200,778
0.011,200,779
0.0154,200,780
0.0342,200,781
0.0376,200,782
0.0294,200,783
0.0456,200,784
0.0338,200,785
0.0266,200,786
0.0382,200,787
0.0426,200,788
0.0298,200,789
0.0454,200,790
0.0188,200,791
0.0272,200,792
0.0188,200,793
0.0224,200,794
0.0376,200,795
0.0578,200,796
0.0262,200,797
0.0316,200,798
0.0438,200,799
0.035,200,800
