fraction_exposure,fold,id
0.2162,25,410
0.2548,25,411
0.138,25,412
0.2206,25,413
0.1758,25,414
0.2006,25,415
0.178,25,416
0.1704,25,417
0.209,25,418
0.2298,25,419
0.1806,25,420
0.2158,25,421
0.1886,25,422
0.1908,25,423
0.2598,25,424
0.2,25,425
0.195,25,426
0.1888,25,427
0.1988,25,428
0.1666,25,429
0.209,25,430
0.226,25,431
0.247,25,432
0.216,25,433
0.2278,25,434
0.246,25,435
0.2714,25,436
0.1914,25,437
0.1742,25,438
0.209,25,439
0.2114,25,440
0.1958,25,441
0.2092,25,442
0.2052,25,443
0.2004,25,444
0.2048,25,445
0.2334,25,446
0.2204,25,447
0.1984,25,448
0.1906,25,449
0.2254,25,450
0.249,25,451
0.2148,25,452
0.1736,25,453
0.167,25,454
0.1314,25,455
0.249,25,456
0.2394,25,457
0.2378,25,458
0.2052,25,459
0.214,25,460
0.2154,25,461
0.1934,25,462
0.2458,25,463
0.22,25,464
0.2102,25,465
0.2124,25,466
0.165,25,467
0.1578,25,468
0.1838,25,469
0.192,25,470
0.1912,25,471
0.1958,25,472
0.2006,25,473
0.1974,25,474
0.181,25,475
0.2436,25,476
0.2158,25,477
0.1882,25,478
0.2448,25,479
0.2176,25,480
0.1672,25,481
0.1794,25,482
0.2468,25,483
0.2844,25,484
0.1852,25,485
0.258,25,486
0.2012,25,487
0.228,25,488
0.2112,25,489
0.174,25,490
0.1898,25,491
0.1774,25,492
0.1828,25,493
0.1436,25,494
0.2404,25,495
0.1526,25,496
0.249,25,497
0.2096,25,498
0.3086,25,499
0.1458,25,500
0.1036,50,501
0.0884,50,502
0.0884,50,503
0.1098,50,504
0.1026,50,505
0.1042,50,506
0.1076,50,507
0.105,50,508
0.0992,50,509
0.1006,50,510
0.1118,50,511
0.1,50,512
0.092,50,513
0.0892,50,514
0.078,50,515
0.1092,50,516
0.1062,50,517
0.1094,50,518
0.0912,50,519
0.1106,50,520
0.1306,50,521
0.1304,50,522
0.0784,50,523
0.1086,50,524
0.1064,50,525
0.108,50,526
0.146,50,527
0.1398,50,528
0.1312,50,529
0.1274,50,530
0.1366,50,531
0.0728,50,532
0.0836,50,533
0.1062,50,534
0.123,50,535
0.0972,50,536
0.1264,50,537
0.1148,50,538
0.1052,50,539
0.142,50,540
0.1038,50,541
0.075,50,542
0.1256,50,543
0.1112,50,544
0.0866,50,545
0.1358,50,546
0.1204,50,547
0.1124,50,548
0.1098,50,549
0.0672,50,550
0.2326,50,551
0.1052,50,552
0.0892,50,553
0.0848,50,554
0.0782,50,555
0.0778,50,556
0.135,50,557
0.1206,50,558
0.0864,50,559
0.1242,50,560
0.1018,50,561
0.0828,50,562
0.082,50,563
0.0944,50,564
0.0932,50,565
0.1472,50,566
0.0764,50,567
0.0868,50,568
0.1318,50,569
0.1092,50,570
0.095,50,571
0.0988,50,572
0.1074,50,573
0.1186,50,574
0.1228,50,575
0.0652,50,576
0.0912,50,577
0.0832,50,578
0.1128,50,579
0.101,50,580
0.1066,50,581
0.0724,50,582
0.1272,50,583
0.0846,50,584
0.1,50,585
0.0878,50,586
0.0926,50,587
0.1104,50,588
0.1126,50,589
0.0798,50,590
0.0912,50,591
0.0934,50,592
0.0868,50,593
0.0986,50,594
0.1096,50,595
0.0602,50,596
0.084,50,597
0.134,50,598
0.0714,50,599
0.1018,50,600
0.0272,100,601
0.0186,100,602
0.0318,100,603
0.0514,100,604
0.0452,100,605
0.0492,100,606
0.0464,100,607
0.0596,100,608
0.058,100,609
0.0826,100,610
0.059,100,611
0.0628,100,612
0.0404,100,613
0.0584,100,614
0.0488,100,615
0.0394,100,616
0.0556,100,617
0.046,100,618
0.0286,100,619
0.0374,100,620
0.0462,100,621
0.093,100,622
0.0304,100,623
0.0424,100,624
0.0726,100,625
0.0328,100,626
0.0424,100,627
0.0698,100,628
0.0824,100,629
0.0598,100,630
0.0388,100,631
0.0408,100,632
0.0536,100,633
0.0428,100,634
0.0576,100,635
0.0556,100,636
0.0636,100,637
0.0322,100,638
0.0412,100,639
0.0516,100,640
0.0364,100,641
0.064,100,642
0.0554,100,643
0.0646,100,644
0.0792,100,645
0.0454,100,646
0.056,100,647
0.038,100,648
0.0326,100,649
0.074,100,650
0.0666,100,651
0.0466,100,652
0.051,100,653
0.0254,100,654
0.0418,100,655
0.0438,100,656
0.0458,100,657
0.052,100,658
0.0658,100,659
0.0566,100,660
0.0366,100,661
0.0594,100,662
0.0374,100,663
0.062,100,664
0.02,100,665
0.059,100,666
0.0492,100,667
0.0474,100,668
0.0366,100,669
0.0744,100,670
0.0594,100,671
0.0554,100,672
0.0452,100,673
0.0456,100,674
0.0528,100,675
0.059,100,676
0.0472,100,677
0.0486,100,678
0.059,100,679
0.037,100,680
0.0282,100,681
0.0384,100,682
0.0564,100,683
0.043,100,684
0.0612,100,685
0.0702,100,686
0.0504,100,687
0.0702,100,688
0.043,100,689
0.0298,100,690
0.0484,100,691
0.0744,100,692
0.086,100,693
0.051,100,694
0.0638,100,695
0.05,100,696
0.0568,100,697
0.0482,100,698
0.0378,100,699
0.0638,100,700
0.0314,200,701
0.0378,200,702
0.03,200,703
0.0242,200,704
0.0306,200,705
0.0228,200,706
0.0326,200,707
0.0372,200,708
0.0378,200,709
0.031,200,710
0.031,200,711
0.074,200,712
0.0316,200,713
0.0478,200,714
0.0272,200,715
0.0386,200,716
0.012,200,717
0.0308,200,718
0.0382,200,719
0.038,200,720
0.023,200,721
0.0312,200,722
0.0236,200,723
0.0232,200,724
0.052,200,725
0.0576,200,726
0.0188,200,727
0.0286,200,728
0.036,200,729
0.0252,200,730
0.0334,200,731
0.0148,200,732
0.0182,200,733
0.0258,200,734
0.0348,200,735
0.0272,200,736
0.0242,200,737
0.0346,200,738
0.0314,200,739
0.0184,200,740
0.054,200,741
0.0232,200,742
0.032,200,743
0.0442,200,744
0.0298,200,745
0.028,200,746
0.0236,200,747
0.031,200,748
0.0428,200,749
0.0226,200,750
0.0372,200,751
0.0302,200,752
0.0238,200,753
0.016,200,754
0.0274,200,755
0.03,200,756
0.0356,200,757
0.0266,200,758
0.0426,200,759
0.023,200,760
0.0364,200,761
0.0352,200,762
0.0116,200,763
0.032,200,764
0.0464,200,765
0.0318,200,766
0.0244,200,767
0.0272,200,768
0.0174,200,769
0.0314,200,770
0.053,200,771
0.0286,200,772
0.0234,200,773
0.015,200,774
0.036,200,775
0.0352,200,776
0.0276,200,777
0.027,200,778
0.0326,200,779
0.0206,200,780
0.0274,200,781
0.0368,200,782
0.0274,200,783
0.0306,200,784
0.0352,200,785
0.0116,200,786
0.0296,200,787
0.0276,200,788
0.0274,200,789
0.0454,200,790
0.0384,200,791
0.0306,200,792
0.0154,200,793
0.0224,200,794
0.0222,200,795
0.0194,200,796
0.0304,200,797
0.0172,200,798
0.0264,200,799
0.0078,200,800
